time_step,hour,occupant_count,cooling_delta_before_action,action_value,reward,net_consumption_kwh,grid_import_kwh,indoor_temperature,cooling_setpoint,cooling_delta_after_step
195,4.0,3.0,0.0020599365234375,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,11.661861419677734,26.77777862548828,0.0
196,5.0,3.0,0.0033206939697265625,0.7,-3.2253408432006836,3.2253408432006836,3.2253408432006836,11.499341011047363,26.66666603088379,0.0
197,6.0,3.0,0.002330780029296875,0.7,-3.225510597229004,3.225510597229004,3.225510597229004,11.411565780639648,26.55555534362793,0.0
198,7.0,3.0,0.0019626617431640625,0.7,-4.053863525390625,4.053863525390625,4.053863525390625,11.39652156829834,26.38888931274414,0.0
199,8.0,3.0,0.0007534027099609375,0.7,-2.974668264389038,2.974668264389038,2.974668264389038,11.541420936584473,26.27777862548828,0.0
200,9.0,3.0,0.0007801055908203125,0.7,-4.273675918579102,4.273675918579102,4.273675918579102,11.848955154418945,26.16666603088379,0.0
201,10.0,3.0,0.0012760162353515625,0.7,-2.2464210987091064,2.2464210987091064,2.2464210987091064,12.26058578491211,26.05555534362793,0.0
202,11.0,2.0,0.000492095947265625,0.7,-1.9500236511230469,1.9500236511230469,1.9500236511230469,12.55469799041748,25.94444465637207,0.0
203,12.0,2.0,0.000881195068359375,0.7,-2.332827568054199,2.332827568054199,2.332827568054199,12.996655464172363,25.83333396911621,0.0
204,13.0,2.0,0.001861572265625,0.7,-2.5180675983428955,2.5180675983428955,2.5180675983428955,13.447643280029297,25.72222137451172,0.0
205,14.0,2.0,0.005428314208984375,0.7,-2.7873075008392334,2.7873075008392334,2.7873075008392334,13.9329833984375,25.61111068725586,0.0
206,15.0,2.0,0.0207977294921875,0.7,-3.364375114440918,3.364375114440918,3.364375114440918,14.346222877502441,25.5,0.0
207,16.0,2.0,0.0049533843994140625,0.7,-3.0725269317626953,3.0725269317626953,3.0725269317626953,14.621098518371582,25.38888931274414,0.0
208,17.0,3.0,0.0020084381103515625,0.7,-2.6284563541412354,2.6284563541412354,2.6284563541412354,14.934802055358887,25.27777862548828,0.0
209,18.0,2.0,0.0041065216064453125,0.7,-3.0728485584259033,3.0728485584259033,3.0728485584259033,14.753580093383789,25.11111068725586,0.0
210,19.0,2.0,0.0013027191162109375,0.7,-3.275853395462036,3.275853395462036,3.275853395462036,14.434699058532715,25.0,0.0
211,20.0,2.0,0.0013866424560546875,0.7,-3.855419397354126,3.855419397354126,3.855419397354126,13.760674476623535,24.88888931274414,0.0
212,21.0,3.0,0.001708984375,0.7,-3.4874911308288574,3.4874911308288574,3.4874911308288574,13.40454387664795,24.77777862548828,0.0
213,22.0,3.0,0.0018901824951171875,0.7,-3.512063503265381,3.512063503265381,3.512063503265381,12.865221977233887,24.66666603088379,0.0
214,23.0,3.0,0.003505706787109375,0.7,-3.359259843826294,3.359259843826294,3.359259843826294,12.391550064086914,24.55555534362793,0.0
215,24.0,3.0,0.10855293273925781,0.7,-3.270625591278076,3.270625591278076,3.270625591278076,11.57121467590332,22.77777862548828,0.0
216,1.0,3.0,-0.003154754638671875,0.7,-3.2335731983184814,3.2335731983184814,3.2335731983184814,11.422122955322266,23.22222137451172,0.0
217,2.0,3.0,0.09908676147460938,0.7,-3.2218117713928223,3.2218117713928223,3.2218117713928223,10.785802841186523,22.22222137451172,0.0
218,3.0,3.0,0.00807952880859375,0.7,-3.4459426403045654,3.4459426403045654,3.4459426403045654,10.613504409790039,22.22222137451172,0.0
219,4.0,3.0,0.0009307861328125,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,10.362035751342773,22.22222137451172,0.0
220,5.0,3.0,0.0001373291015625,0.7,-3.2253408432006836,3.2253408432006836,3.2253408432006836,10.283729553222656,22.22222137451172,0.0
221,6.0,3.0,2.288818359375e-05,0.7,-4.608132362365723,4.608132362365723,4.608132362365723,10.233964920043945,22.22222137451172,0.0
222,7.0,3.0,1.1444091796875e-05,0.7,-3.1780171394348145,3.1780171394348145,3.1780171394348145,10.283834457397461,22.22222137451172,0.0
223,8.0,3.0,-0.0008525848388671875,0.7,-2.934251308441162,2.934251308441162,2.934251308441162,10.487957954406738,22.33333396911621,0.0
224,9.0,2.0,-0.00160980224609375,0.7,-2.485383987426758,2.485383987426758,2.485383987426758,10.769939422607422,22.77777862548828,0.0
225,10.0,2.0,-0.06858253479003906,0.7,-2.127546548843384,2.127546548843384,2.127546548843384,11.456490516662598,24.44444465637207,0.0
226,11.0,1.0,-0.0001316070556640625,0.7,-1.9128873348236084,1.9128873348236084,1.9128873348236084,11.765074729919434,24.44444465637207,0.0
227,12.0,1.0,3.814697265625e-06,0.7,-1.6971653699874878,1.6971653699874878,1.6971653699874878,12.32231330871582,24.44444465637207,0.0
228,13.0,2.0,7.62939453125e-06,0.7,-1.8830931186676025,1.8830931186676025,1.8830931186676025,12.92866325378418,24.44444465637207,0.0
229,14.0,2.0,1.33514404296875e-05,0.7,-1.8727487325668335,1.8727487325668335,1.8727487325668335,13.546798706054688,24.44444465637207,0.0
230,15.0,3.0,0.00029754638671875,0.7,-1.8607195615768433,1.8607195615768433,1.8607195615768433,14.286991119384766,24.44444465637207,0.0
231,16.0,2.0,-0.008420944213867188,0.7,-2.2335124015808105,2.2335124015808105,2.2335124015808105,14.649784088134766,24.55555534362793,0.0
232,17.0,2.0,-0.04097747802734375,0.7,-6.989846706390381,6.989846706390381,6.989846706390381,15.133267402648926,26.27777862548828,0.0
233,18.0,2.0,0.15653419494628906,0.7,-2.956507682800293,2.956507682800293,2.956507682800293,14.861571311950684,24.16666603088379,0.0
234,19.0,2.0,0.0004119873046875,0.7,-4.197456359863281,4.197456359863281,4.197456359863281,14.674925804138184,24.27777862548828,0.0
235,20.0,2.0,-0.001949310302734375,0.7,-3.7324187755584717,3.7324187755584717,3.7324187755584717,14.160508155822754,24.44444465637207,0.0
236,21.0,2.0,-2.6702880859375e-05,0.7,-4.044363498687744,4.044363498687744,4.044363498687744,13.613265991210938,24.44444465637207,0.0
237,22.0,2.0,-0.0152740478515625,0.7,-3.4843006134033203,3.4843006134033203,3.4843006134033203,13.24721908569336,25.77777862548828,0.0
238,23.0,2.0,0.06852340698242188,0.7,-3.9050471782684326,3.9050471782684326,3.9050471782684326,12.392101287841797,24.44444465637207,0.0
239,24.0,2.0,0.001071929931640625,0.7,-3.2328126430511475,3.2328126430511475,3.2328126430511475,11.931195259094238,24.44444465637207,0.0
240,1.0,3.0,0.07415390014648438,0.7,-3.2309443950653076,3.2309443950653076,3.2309443950653076,11.467769622802734,23.22222137451172,0.0
241,2.0,3.0,0.03867149353027344,0.7,-3.2294726371765137,3.2294726371765137,3.2294726371765137,11.121177673339844,22.22222137451172,0.0
242,3.0,3.0,0.00130462646484375,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,10.979096412658691,22.22222137451172,0.0
243,4.0,3.0,0.0001773834228515625,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,10.863690376281738,22.22222137451172,0.0
244,5.0,3.0,2.47955322265625e-05,0.7,-3.212470054626465,3.212470054626465,3.212470054626465,10.842183113098145,22.22222137451172,0.0
245,6.0,2.0,1.71661376953125e-05,0.7,-3.223628282546997,3.223628282546997,3.223628282546997,10.65475082397461,22.22222137451172,0.0
246,7.0,2.0,1.33514404296875e-05,0.7,-3.212968587875366,3.212968587875366,3.212968587875366,10.634825706481934,22.22222137451172,0.0
247,8.0,1.0,-0.001583099365234375,0.7,-4.011842727661133,4.011842727661133,4.011842727661133,10.562435150146484,22.33333396911621,0.0
248,9.0,1.0,0.0022296905517578125,0.7,-3.676213502883911,3.676213502883911,3.676213502883911,10.720315933227539,22.22222137451172,0.0
249,10.0,1.0,-0.010366439819335938,0.7,-2.7150397300720215,2.7150397300720215,2.7150397300720215,11.187371253967285,23.33333396911621,0.0
250,11.0,1.0,-0.000644683837890625,0.7,-2.324476957321167,2.324476957321167,2.324476957321167,11.69693374633789,23.88888931274414,0.0
251,12.0,1.0,-0.002063751220703125,0.7,-2.0304298400878906,2.0304298400878906,2.0304298400878906,12.335162162780762,24.44444465637207,0.0
252,13.0,1.0,-2.288818359375e-05,0.7,-1.7764484882354736,1.7764484882354736,1.7764484882354736,12.875168800354004,24.44444465637207,0.0
253,14.0,1.0,7.62939453125e-06,0.7,-1.8719065189361572,1.8719065189361572,1.8719065189361572,13.432811737060547,24.44444465637207,0.0
254,15.0,1.0,0.19470977783203125,0.7,-8.080062866210938,8.080062866210938,8.080062866210938,13.773330688476562,23.61111068725586,0.0
255,16.0,1.0,0.011547088623046875,0.7,-2.054563045501709,2.054563045501709,2.054563045501709,14.078089714050293,23.33333396911621,0.0
256,17.0,1.0,-0.03272247314453125,0.7,-3.069894790649414,3.069894790649414,3.069894790649414,14.355161666870117,24.16666603088379,0.0
257,18.0,1.0,-0.03276252746582031,0.7,-3.452812433242798,3.452812433242798,3.452812433242798,14.375723838806152,24.44444465637207,0.0
258,19.0,2.0,-0.0006847381591796875,0.7,-3.71336030960083,3.71336030960083,3.71336030960083,14.269485473632812,24.44444465637207,0.0
259,20.0,2.0,0.0,0.7,-3.394913911819458,3.394913911819458,3.394913911819458,13.852653503417969,24.44444465637207,0.0
260,21.0,2.0,7.62939453125e-06,0.7,-3.3237056732177734,3.3237056732177734,3.3237056732177734,13.43515682220459,24.44444465637207,0.0
261,22.0,2.0,7.62939453125e-06,0.7,-3.2403976917266846,3.2403976917266846,3.2403976917266846,12.926718711853027,24.44444465637207,0.0
262,23.0,3.0,9.5367431640625e-06,0.7,-3.23722767829895,3.23722767829895,3.23722767829895,12.631863594055176,24.44444465637207,0.0
263,24.0,3.0,0.088714599609375,0.7,-3.6914734840393066,3.6914734840393066,3.6914734840393066,11.909807205200195,22.77777862548828,0.0
264,1.0,3.0,-0.0032787322998046875,0.7,-3.2309441566467285,3.2309441566467285,3.2309441566467285,11.766694068908691,23.22222137451172,0.0
265,2.0,3.0,0.09251785278320312,0.7,-3.2294726371765137,3.2294726371765137,3.2294726371765137,11.336496353149414,22.22222137451172,0.0
266,3.0,3.0,0.0027523040771484375,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,11.282485961914062,22.22222137451172,0.0
267,4.0,3.0,0.00032806396484375,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,11.171409606933594,22.22222137451172,0.0
268,5.0,3.0,-1.33514404296875e-05,0.7,-3.2253408432006836,3.2253408432006836,3.2253408432006836,11.186578750610352,22.22222137451172,0.0
269,6.0,3.0,1.52587890625e-05,0.7,-3.223628044128418,3.223628044128418,3.223628044128418,11.216514587402344,22.22222137451172,0.0
270,7.0,2.0,1.1444091796875e-05,0.7,-3.2117459774017334,3.2117459774017334,3.2117459774017334,11.079776763916016,22.22222137451172,0.0
271,8.0,2.0,-0.001132965087890625,0.7,-2.987109899520874,2.987109899520874,2.987109899520874,11.193878173828125,22.33333396911621,0.0
272,9.0,1.0,-0.13589859008789062,0.7,-2.572296619415283,2.572296619415283,2.572296619415283,11.607123374938965,24.44444465637207,0.0
273,10.0,1.0,-8.392333984375e-05,0.7,-2.3896939754486084,2.3896939754486084,2.3896939754486084,11.817344665527344,24.44444465637207,0.0
274,11.0,1.0,3.814697265625e-06,0.7,-2.894163131713867,2.894163131713867,2.894163131713867,12.201001167297363,24.44444465637207,0.0
275,12.0,1.0,5.7220458984375e-06,0.7,-2.8847882747650146,2.8847882747650146,2.8847882747650146,12.567084312438965,24.44444465637207,0.0
276,13.0,1.0,9.5367431640625e-06,0.7,-1.7384607791900635,1.7384607791900635,1.7384607791900635,13.05014705657959,24.44444465637207,0.0
277,14.0,1.0,1.1444091796875e-05,0.7,-1.8529469966888428,1.8529469966888428,1.8529469966888428,13.472702026367188,24.44444465637207,0.0
278,15.0,1.0,1.1444091796875e-05,0.7,-1.8386242389678955,1.8386242389678955,1.8386242389678955,13.929487228393555,24.44444465637207,0.0
279,16.0,1.0,9.5367431640625e-06,0.7,-4.0622782707214355,4.0622782707214355,4.0622782707214355,14.299901962280273,24.44444465637207,0.0
280,17.0,1.0,5.7220458984375e-06,0.7,-8.08945369720459,8.08945369720459,8.08945369720459,14.601547241210938,24.44444465637207,0.0
281,18.0,3.0,3.814697265625e-06,0.7,-3.784935235977173,3.784935235977173,3.784935235977173,14.985036849975586,24.44444465637207,0.0
282,19.0,2.0,3.814697265625e-05,0.7,-4.181487560272217,4.181487560272217,4.181487560272217,14.755481719970703,24.44444465637207,0.0
283,20.0,2.0,5.7220458984375e-06,0.7,-4.208395481109619,4.208395481109619,4.208395481109619,14.299616813659668,24.44444465637207,0.0
284,21.0,2.0,7.62939453125e-06,0.7,-4.022517681121826,4.022517681121826,4.022517681121826,13.931743621826172,24.44444465637207,0.0
285,22.0,3.0,1.71661376953125e-05,0.7,-3.559197187423706,3.559197187423706,3.559197187423706,13.631108283996582,24.44444465637207,0.0
286,23.0,2.0,9.5367431640625e-06,0.7,-3.465470552444458,3.465470552444458,3.465470552444458,13.043069839477539,24.44444465637207,0.0
287,24.0,3.0,0.11309051513671875,0.7,-3.2328126430511475,3.2328126430511475,3.2328126430511475,12.33173942565918,22.22222137451172,0.0
288,1.0,3.0,-0.0013217926025390625,0.7,-3.2309441566467285,3.2309441566467285,3.2309441566467285,12.1377592086792,23.27777862548828,0.0
289,2.0,3.0,0.09187889099121094,0.7,-3.2294726371765137,3.2294726371765137,3.2294726371765137,11.588593482971191,22.22222137451172,0.0
290,3.0,3.0,0.003292083740234375,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,11.4783353805542,22.22222137451172,0.0
291,4.0,3.0,0.00035858154296875,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,11.308745384216309,22.22222137451172,0.0
292,5.0,3.0,4.00543212890625e-05,0.7,-3.2253408432006836,3.2253408432006836,3.2253408432006836,11.287178039550781,22.22222137451172,0.0
293,6.0,3.0,1.71661376953125e-05,0.7,-3.225510597229004,3.225510597229004,3.225510597229004,11.29030704498291,22.22222137451172,0.0
294,7.0,2.0,9.5367431640625e-06,0.7,-3.1853878498077393,3.1853878498077393,3.1853878498077393,11.120125770568848,22.22222137451172,0.0
295,8.0,1.0,-0.000423431396484375,0.7,-2.928778886795044,2.928778886795044,2.928778886795044,10.983338356018066,22.27777862548828,0.0
296,9.0,1.0,0.000423431396484375,0.7,-2.573965072631836,2.573965072631836,2.573965072631836,11.008213996887207,22.22222137451172,0.0
297,10.0,1.0,-0.1387653350830078,0.7,-2.1898069381713867,2.1898069381713867,2.1898069381713867,11.585658073425293,24.44444465637207,0.0
298,11.0,2.0,-3.0517578125e-05,0.7,-1.9288768768310547,1.9288768768310547,1.9288768768310547,12.006546020507812,24.44444465637207,0.0
299,12.0,2.0,3.814697265625e-06,0.7,-1.8999149799346924,1.8999149799346924,1.8999149799346924,12.506352424621582,24.44444465637207,0.0
300,13.0,2.0,5.7220458984375e-06,0.7,-1.7969005107879639,1.7969005107879639,1.7969005107879639,13.013583183288574,24.44444465637207,0.0
301,14.0,2.0,9.5367431640625e-06,0.7,-1.7168060541152954,1.7168060541152954,1.7168060541152954,13.555352210998535,24.44444465637207,0.0
302,15.0,2.0,1.33514404296875e-05,0.7,-1.8445117473602295,1.8445117473602295,1.8445117473602295,14.072967529296875,24.44444465637207,0.0
303,16.0,3.0,9.5367431640625e-06,0.7,-3.0883021354675293,3.0883021354675293,3.0883021354675293,14.730724334716797,24.44444465637207,0.0
304,17.0,3.0,5.7220458984375e-06,0.7,-3.4409687519073486,3.4409687519073486,3.4409687519073486,15.18484878540039,24.44444465637207,0.0
305,18.0,3.0,3.814697265625e-06,0.7,-2.8404452800750732,2.8404452800750732,2.8404452800750732,15.44087028503418,24.44444465637207,0.0
306,19.0,3.0,3.814697265625e-06,0.7,-3.3118045330047607,3.3118045330047607,3.3118045330047607,15.340481758117676,24.44444465637207,0.0
307,20.0,3.0,5.7220458984375e-06,0.7,-4.490256309509277,4.490256309509277,4.490256309509277,14.989391326904297,24.44444465637207,0.0
308,21.0,3.0,5.7220458984375e-06,0.7,-4.100618362426758,4.100618362426758,4.100618362426758,14.8035888671875,24.44444465637207,0.0
309,22.0,3.0,7.62939453125e-06,0.7,-3.3309528827667236,3.3309528827667236,3.3309528827667236,14.400789260864258,24.44444465637207,0.0
310,23.0,3.0,9.5367431640625e-06,0.7,-3.298243761062622,3.298243761062622,3.298243761062622,13.965306282043457,24.44444465637207,0.0
311,24.0,3.0,7.62939453125e-06,0.7,-3.7060563564300537,3.7060563564300537,3.7060563564300537,13.530009269714355,24.44444465637207,0.0
312,1.0,3.0,0.06706428527832031,0.7,-3.2309443950653076,3.2309443950653076,3.2309443950653076,12.792016983032227,23.27777862548828,0.0
313,2.0,3.0,0.02773284912109375,0.7,-3.2294726371765137,3.2294726371765137,3.2294726371765137,12.18242359161377,22.22222137451172,0.0
314,3.0,3.0,0.000385284423828125,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,11.820448875427246,22.22222137451172,0.0
315,4.0,3.0,3.814697265625e-05,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,11.537002563476562,22.22222137451172,0.0
316,5.0,3.0,1.71661376953125e-05,0.7,-3.2253406047821045,3.2253406047821045,3.2253406047821045,11.35912036895752,22.22222137451172,0.0
317,6.0,3.0,-3.24249267578125e-05,0.7,-3.223628282546997,3.223628282546997,3.223628282546997,11.250781059265137,22.22222137451172,0.0
318,7.0,3.0,7.62939453125e-06,0.7,-3.650369644165039,3.650369644165039,3.650369644165039,11.212239265441895,22.22222137451172,0.0
319,8.0,3.0,-0.000392913818359375,0.7,-5.459326267242432,5.459326267242432,5.459326267242432,11.341897964477539,22.27777862548828,0.0
320,9.0,1.0,-0.00150299072265625,0.7,-2.5391366481781006,2.5391366481781006,2.5391366481781006,11.315729141235352,22.77777862548828,0.0
321,10.0,1.0,-0.07870292663574219,0.7,-2.1573634147644043,2.1573634147644043,2.1573634147644043,11.844234466552734,24.44444465637207,0.0
322,11.0,1.0,-8.0108642578125e-05,0.7,-1.8748003244400024,1.8748003244400024,1.8748003244400024,12.139928817749023,24.44444465637207,0.0
323,12.0,1.0,3.814697265625e-06,0.7,-1.8048847913742065,1.8048847913742065,1.8048847913742065,12.556108474731445,24.44444465637207,0.0
324,13.0,1.0,-0.001934051513671875,0.7,-4.090477466583252,4.090477466583252,4.090477466583252,13.167407989501953,25.66666603088379,0.0
325,14.0,2.0,-0.005504608154296875,0.7,-3.9482176303863525,3.9482176303863525,3.9482176303863525,13.887784004211426,26.66666603088379,0.0
326,15.0,2.0,-0.000247955322265625,0.7,-1.8501267433166504,1.8501267433166504,1.8501267433166504,14.385478019714355,26.66666603088379,0.0
327,16.0,3.0,-1.33514404296875e-05,0.7,-2.121309280395508,2.121309280395508,2.121309280395508,14.996479988098145,26.66666603088379,0.0
328,17.0,3.0,5.7220458984375e-06,0.7,-2.401409387588501,2.401409387588501,2.401409387588501,15.378503799438477,26.66666603088379,0.0
329,18.0,2.0,5.7220458984375e-06,0.7,-2.772369623184204,2.772369623184204,2.772369623184204,15.379342079162598,26.66666603088379,0.0
330,19.0,3.0,0.02144622802734375,0.7,-3.302201509475708,3.302201509475708,3.302201509475708,15.236560821533203,25.33333396911621,0.0
331,20.0,3.0,0.009313583374023438,0.7,-3.620016574859619,3.620016574859619,3.620016574859619,14.697953224182129,24.44444465637207,0.0
332,21.0,3.0,9.34600830078125e-05,0.7,-3.4874913692474365,3.4874913692474365,3.4874913692474365,14.39051342010498,24.44444465637207,0.0
333,22.0,3.0,9.5367431640625e-06,0.7,-3.421508312225342,3.421508312225342,3.421508312225342,13.956862449645996,24.44444465637207,0.0
334,23.0,3.0,7.62939453125e-06,0.7,-3.463347911834717,3.463347911834717,3.463347911834717,13.536728858947754,24.44444465637207,0.0
335,24.0,3.0,9.5367431640625e-06,0.7,-3.2328126430511475,3.2328126430511475,3.2328126430511475,13.1073579788208,24.44444465637207,0.0
336,1.0,3.0,0.09592819213867188,0.7,-3.2309441566467285,3.2309441566467285,3.2309441566467285,12.43651294708252,23.27777862548828,0.0
337,2.0,3.0,0.03991889953613281,0.7,-3.2294726371765137,3.2294726371765137,3.2294726371765137,11.765835762023926,22.22222137451172,0.0
338,3.0,3.0,0.0009822845458984375,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,11.400753021240234,22.22222137451172,0.0
339,4.0,3.0,0.0001220703125,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,11.091495513916016,22.22222137451172,0.0
340,5.0,3.0,5.7220458984375e-05,0.7,-4.288758754730225,4.288758754730225,4.288758754730225,10.917671203613281,22.22222137451172,0.0
341,6.0,3.0,-2.6702880859375e-05,0.7,-3.2217459678649902,3.2217459678649902,3.2217459678649902,10.816091537475586,22.22222137451172,0.0
342,7.0,1.0,7.62939453125e-06,0.7,-3.194488763809204,3.194488763809204,3.194488763809204,10.341498374938965,22.22222137451172,0.0
343,8.0,1.0,-0.0002689361572265625,0.7,-2.9864964485168457,2.9864964485168457,2.9864964485168457,10.314725875854492,22.27777862548828,0.0
344,9.0,1.0,-0.002422332763671875,0.7,-3.5462989807128906,3.5462989807128906,3.5462989807128906,10.506781578063965,22.77777862548828,0.0
345,10.0,1.0,-0.07120132446289062,0.7,-2.2082536220550537,2.2082536220550537,2.2082536220550537,11.119356155395508,24.44444465637207,0.0
346,11.0,1.0,-9.72747802734375e-05,0.7,-2.010944366455078,2.010944366455078,2.010944366455078,11.533435821533203,24.44444465637207,0.0
347,12.0,1.0,3.814697265625e-06,0.7,-1.7956210374832153,1.7956210374832153,1.7956210374832153,12.110270500183105,24.44444465637207,0.0
348,13.0,2.0,7.62939453125e-06,0.7,-1.8011175394058228,1.8011175394058228,1.8011175394058228,12.801896095275879,24.44444465637207,0.0
349,14.0,2.0,-0.05149650573730469,0.7,-1.7868874073028564,1.7868874073028564,1.7868874073028564,13.554583549499512,25.33333396911621,0.0
350,15.0,3.0,0.10336494445800781,0.7,-2.849925994873047,2.849925994873047,2.849925994873047,14.128829002380371,24.44444465637207,0.0
351,16.0,2.0,0.001461029052734375,0.7,-2.16666316986084,2.16666316986084,2.16666316986084,14.533018112182617,24.44444465637207,0.0
352,17.0,2.0,6.67572021484375e-05,0.7,-2.397106409072876,2.397106409072876,2.397106409072876,14.84156608581543,24.44444465637207,0.0
353,18.0,2.0,5.7220458984375e-06,0.7,-4.049977779388428,4.049977779388428,4.049977779388428,14.938333511352539,24.44444465637207,0.0
354,19.0,2.0,5.7220458984375e-06,0.7,-3.464966058731079,3.464966058731079,3.464966058731079,14.766674041748047,24.44444465637207,0.0
355,20.0,3.0,5.7220458984375e-06,0.7,-3.4690306186676025,3.4690306186676025,3.4690306186676025,14.52779483795166,24.44444465637207,0.0
356,21.0,3.0,7.62939453125e-06,0.7,-3.4874913692474365,3.4874913692474365,3.4874913692474365,14.13237190246582,24.44444465637207,0.0
357,22.0,3.0,7.62939453125e-06,0.7,-5.211827278137207,5.211827278137207,5.211827278137207,13.670063018798828,24.44444465637207,0.0
358,23.0,3.0,5.7220458984375e-06,0.7,-3.298243761062622,3.298243761062622,3.298243761062622,13.187356948852539,24.44444465637207,0.0
359,24.0,3.0,1.1444091796875e-05,0.7,-3.2328124046325684,3.2328124046325684,3.2328124046325684,12.716580390930176,24.44444465637207,0.0
360,1.0,3.0,0.09476089477539062,0.7,-3.2309443950653076,3.2309443950653076,3.2309443950653076,12.108762741088867,23.27777862548828,0.0
361,2.0,3.0,0.040256500244140625,0.7,-3.2294726371765137,3.2294726371765137,3.2294726371765137,11.461114883422852,22.22222137451172,0.0
362,3.0,3.0,0.001300811767578125,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,11.12929916381836,22.22222137451172,0.0
363,4.0,3.0,0.0001678466796875,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,10.819160461425781,22.22222137451172,0.0
364,5.0,3.0,3.814697265625e-06,0.7,-3.212470054626465,3.212470054626465,3.212470054626465,10.644844055175781,22.22222137451172,0.0
365,6.0,3.0,1.52587890625e-05,0.7,-3.223628282546997,3.223628282546997,3.223628282546997,10.530964851379395,22.22222137451172,0.0
366,7.0,3.0,1.1444091796875e-05,0.7,-3.2205302715301514,3.2205302715301514,3.2205302715301514,10.49802017211914,22.22222137451172,0.0
367,8.0,3.0,-0.0008983612060546875,0.7,-4.746566295623779,4.746566295623779,4.746566295623779,10.644254684448242,22.27777862548828,0.0
368,9.0,3.0,-0.0194244384765625,0.7,-2.742866039276123,2.742866039276123,2.742866039276123,11.023087501525879,22.77777862548828,0.0
369,10.0,2.0,-0.0682830810546875,0.7,-3.0234944820404053,3.0234944820404053,3.0234944820404053,11.554388999938965,24.44444465637207,0.0
370,11.0,2.0,-0.0001239776611328125,0.7,-2.44022536277771,2.44022536277771,2.44022536277771,11.952520370483398,24.44444465637207,0.0
371,12.0,2.0,3.814697265625e-06,0.7,-1.975211501121521,1.975211501121521,1.975211501121521,12.455416679382324,24.44444465637207,0.0
372,13.0,3.0,5.7220458984375e-06,0.7,-5.418263912200928,5.418263912200928,5.418263912200928,13.150412559509277,24.44444465637207,0.0
373,14.0,3.0,-0.0064411163330078125,0.7,-1.9628791809082031,1.9628791809082031,1.9628791809082031,13.855982780456543,25.0,0.0
374,15.0,2.0,-0.0067005157470703125,0.7,-2.2320432662963867,2.2320432662963867,2.2320432662963867,14.331854820251465,25.55555534362793,0.0
375,16.0,3.0,-0.010160446166992188,0.7,-2.2183351516723633,2.2183351516723633,2.2183351516723633,15.06293773651123,27.22222137451172,0.0
376,17.0,3.0,-0.0006771087646484375,0.7,-5.458342552185059,5.458342552185059,5.458342552185059,15.347549438476562,27.22222137451172,0.0
377,18.0,3.0,-5.7220458984375e-06,0.7,-4.381735801696777,4.381735801696777,4.381735801696777,15.475296974182129,27.22222137451172,0.0
378,19.0,3.0,5.7220458984375e-06,0.7,-3.694286346435547,3.694286346435547,3.694286346435547,15.301509857177734,27.22222137451172,0.0
379,20.0,3.0,5.7220458984375e-06,0.7,-3.875241994857788,3.875241994857788,3.875241994857788,14.96213436126709,27.22222137451172,0.0
380,21.0,3.0,-1.1444091796875e-05,0.7,-4.399693489074707,4.399693489074707,4.399693489074707,14.539262771606445,27.22222137451172,0.0
381,22.0,3.0,-9.5367431640625e-06,0.7,-3.869656801223755,3.869656801223755,3.869656801223755,14.06041431427002,27.22222137451172,0.0
382,23.0,3.0,5.7220458984375e-06,0.7,-3.359259843826294,3.359259843826294,3.359259843826294,13.565340042114258,27.22222137451172,0.0
383,24.0,3.0,-5.7220458984375e-06,0.7,-3.2328124046325684,3.2328124046325684,3.2328124046325684,13.077997207641602,27.22222137451172,0.0
384,1.0,3.0,5.7220458984375e-06,0.7,-3.2309441566467285,3.2309441566467285,3.2309441566467285,12.751189231872559,27.22222137451172,0.0
385,2.0,3.0,-1.1444091796875e-05,0.7,-3.2294726371765137,3.2294726371765137,3.2294726371765137,12.419508934020996,27.22222137451172,0.0
386,3.0,3.0,3.814697265625e-06,0.7,-3.228170871734619,3.228170871734619,3.228170871734619,12.18403148651123,27.22222137451172,0.0
387,4.0,3.0,-2.47955322265625e-05,0.7,-3.2268123626708984,3.2268123626708984,3.2268123626708984,12.008033752441406,27.22222137451172,0.0
388,5.0,3.0,-3.814697265625e-05,0.7,-3.2253408432006836,3.2253408432006836,3.2253408432006836,11.908435821533203,27.22222137451172,0.0
389,6.0,3.0,-2.09808349609375e-05,0.7,-3.225510358810425,3.225510358810425,3.225510358810425,11.878878593444824,27.22222137451172,0.0
390,7.0,3.0,1.9073486328125e-06,0.7,-3.1807684898376465,3.1807684898376465,3.1807684898376465,11.893887519836426,27.22222137451172,0.0
