policy,episode,step,month,hour,energy_import,cost,load,solar_generation,soc,action_mean
fixed,21,17,12,17,5.6466832756996155,2.8233416378498077,1.0082499980926514,0.0,0.0,0.0
fixed,21,18,12,18,8.227933287620544,4.113966643810272,2.9137332439422607,0.0,0.0,0.0
fixed,21,19,12,19,11.916834473609924,5.958417236804962,5.08066987991333,0.0,0.0,0.0
fixed,21,20,12,20,5.7586415112018585,2.8793207556009293,1.3106416463851929,0.0,0.0,0.0
fixed,21,21,12,21,8.849700212478638,1.858436957001686,1.197766661643982,0.0,0.0,0.0
fixed,21,22,12,22,6.910533368587494,1.4512119740247726,0.9786333441734314,0.0,0.0,0.0
fixed,21,23,12,23,6.736649870872498,1.4146964251995087,0.6717666387557983,0.0,0.0,0.0
fixed,21,24,12,24,8.776224970817566,1.8430071473121643,3.567199945449829,0.0,0.0,0.0
fixed,21,25,12,1,5.079483300447464,1.0666914656758308,0.5796499848365784,0.0,0.0,0.0
fixed,21,26,12,2,4.911050021648407,1.0313204750418663,0.5545666813850403,0.0,0.0,0.0
fixed,21,27,12,3,4.8513166308403015,1.0187764912843704,0.5417333245277405,0.0,0.0,0.0
fixed,21,28,12,4,4.032641679048538,0.8468547202646732,0.7186333537101746,0.0,0.0,0.0
fixed,21,29,12,5,5.60954162478447,1.1780037134885788,1.7001333236694336,0.0,0.0,0.0
fixed,21,30,12,6,5.426750093698502,1.139617495238781,2.0513501167297363,0.0,0.0,0.0
fixed,21,31,12,7,3.781283363699913,0.7940695025026798,0.40841665863990784,0.635016679763794,0.0,0.0
fixed,21,32,12,8,0.0,-0.06368947774171829,0.3370833396911621,1.6661332845687866,0.0,0.0
fixed,21,33,12,9,0.0,-0.5577669646590948,0.34406667947769165,2.4262332916259766,0.0,0.0
fixed,21,34,12,10,0.0,-0.9431485617533326,0.3314000070095062,2.9233832359313965,0.0,0.0
fixed,21,35,12,11,0.0,-0.7915355414152145,0.3349166810512543,2.8850667476654053,0.0,0.0
fixed,21,36,12,12,0.0,-0.9175354414619505,0.32873332500457764,2.608433246612549,0.0,0.0
fixed,21,37,12,13,0.0,-1.5822413861751556,0.3573499917984009,2.641899824142456,0.0,0.0
fixed,21,38,12,14,0.0,-1.026381939649582,0.32848334312438965,1.7494666576385498,0.0,0.0
fixed,21,39,12,15,1.3731667697429657,0.28836500458419323,0.5322333574295044,0.3479166626930237,0.0,0.0
fixed,21,40,12,16,4.059450030326843,2.0297250151634216,0.8629999756813049,0.024000000208616257,0.0,0.0
fixed,21,41,12,17,6.428916811943054,3.214458405971527,1.3319166898727417,0.0,0.0,0.0
fixed,21,42,12,18,6.694933295249939,3.3474666476249695,2.351599931716919,0.0,0.0,0.0
fixed,21,43,12,19,6.902950078248978,3.451475039124489,3.7893834114074707,0.0,0.0,0.0
fixed,21,44,12,20,8.953350115567446,4.476675057783723,5.755316734313965,0.0,0.0,0.0
fixed,21,45,12,21,4.679500035941601,0.982694985345006,1.625666618347168,0.0,0.0,0.0
fixed,21,46,12,22,4.931950032711029,1.0357094630599022,0.9926333427429199,0.0,0.0,0.0
fixed,21,47,12,23,6.09196662902832,1.2793129533529282,0.6378833055496216,0.0,0.0,0.0
fixed,21,48,12,24,4.234858334064484,0.8893202245235443,0.5468833446502686,0.0,0.0,0.0
fixed,21,49,12,1,3.9796667397022247,0.8357299938797951,0.5745833516120911,0.0,0.0,0.0
fixed,21,50,12,2,4.745566725730896,0.996568962931633,0.5617666840553284,0.0,0.0,0.0
fixed,21,51,12,3,4.413683384656906,0.9268734753131866,0.5941500067710876,0.0,0.0,0.0
fixed,21,52,12,4,3.9673166275024414,0.8331364765763283,0.5732499957084656,0.0,0.0,0.0
fixed,21,53,12,5,5.189666599035263,1.089829944074154,0.5701500177383423,0.0,0.0,0.0
fixed,21,54,12,6,5.8414499163627625,1.2267044484615326,1.9744999408721924,0.0,0.0,0.0
fixed,21,55,12,7,5.6637499034404755,1.1893874406814575,0.47644999623298645,0.022433333098888397,0.0,0.0
fixed,21,56,12,8,4.216816678643227,0.8855314776301384,0.469650000333786,0.22598333656787872,0.0,0.0
fixed,21,57,12,9,3.5623167604207993,0.7480865083634853,0.3478333353996277,0.2038833349943161,0.0,0.0
fixed,21,58,12,10,3.8636332750320435,0.811362948268652,0.32508334517478943,0.2569500207901001,0.0,0.0
fixed,21,59,12,11,3.551583409309387,0.7458324898034334,0.34931665658950806,0.4547000229358673,0.0,0.0
fixed,21,60,12,12,2.4276499152183533,0.5098064597696066,0.3380666673183441,0.47556668519973755,0.0,0.0
fixed,21,61,12,13,2.311466634273529,0.4854079894721508,0.3686000108718872,0.5242166519165039,0.0,0.0
fixed,21,62,12,14,2.81278333067894,0.5906844791024923,0.4624499976634979,0.3469333052635193,0.0,0.0
fixed,21,63,12,15,4.23984993994236,0.8903684541583061,0.866599977016449,0.17249999940395355,0.0,0.0
fixed,21,64,12,16,5.8917708694934845,2.9458854347467422,1.0724999904632568,0.030183332040905952,0.0,0.0
fixed,21,65,12,17,10.336533442139626,5.168266721069813,4.995833396911621,0.0,0.0,0.0
fixed,21,66,12,18,9.251249849796295,4.625624924898148,3.8131165504455566,0.0,0.0,0.0
fixed,21,67,12,19,6.938750058412552,3.469375029206276,1.357699990272522,0.0,0.0,0.0
fixed,21,68,12,20,6.815933346748352,3.407966673374176,0.7280666828155518,0.0,0.0,0.0
fixed,21,69,12,21,7.725599884986877,1.6223759278655052,0.7523000240325928,0.0,0.0,0.0
fixed,21,70,12,22,9.358783304691315,1.965344451367855,0.5568000078201294,0.0,0.0,0.0
fixed,21,71,12,23,6.729500114917755,1.4131949543952942,0.5380666851997375,0.0,0.0,0.0
fixed,21,72,12,24,5.63520011305809,1.1833919659256935,0.5598000288009644,0.0,0.0,0.0
fixed,21,73,12,1,8.815966755151749,1.8513529561460018,2.999350070953369,0.0,0.0,0.0
fixed,21,74,12,2,9.143966674804688,1.9202329218387604,1.7943999767303467,0.0,0.0,0.0
fixed,21,75,12,3,7.313083291053772,1.535747468471527,0.6158499717712402,0.0,0.0,0.0
fixed,21,76,12,4,5.440400004386902,1.1424839496612549,0.6634833216667175,0.0,0.0,0.0
fixed,21,77,12,5,6.170133352279663,1.2957279533147812,0.7156833410263062,0.0,0.0,0.0
fixed,21,78,12,6,7.640229046344757,1.604448065161705,1.3254833221435547,0.0,0.0,0.0
fixed,21,79,12,7,6.190633296966553,1.3000329434871674,0.7186999917030334,0.0,0.0,0.0
fixed,21,80,12,8,5.8034998923540115,1.2187349386513233,0.4217666685581207,0.15199999511241913,0.0,0.0
fixed,21,81,12,9,5.7822999358177185,1.2142829783260822,0.3825833201408386,0.29153332114219666,0.0,0.0
fixed,21,82,12,10,4.848416477441788,1.0181674361228943,0.7702666521072388,0.46158334612846375,0.0,0.0
fixed,21,83,12,11,5.7878497540950775,1.215448372066021,0.9049666523933411,0.444433331489563,0.0,0.0
fixed,21,84,12,12,7.285266816616058,1.5299060177057981,3.9697000980377197,0.4652999937534332,0.0,0.0
fixed,21,85,12,13,2.1600499153137207,0.45361046865582466,1.6532666683197021,0.8817499876022339,0.0,0.0
fixed,21,86,12,14,3.2948831617832184,0.6919254325330257,0.47351667284965515,0.36195001006126404,0.0,0.0
fixed,21,87,12,15,3.4459665715694427,0.7236529514193535,0.4054499864578247,0.13324999809265137,0.0,0.0
fixed,21,88,12,16,5.244449943304062,2.622224971652031,0.8007500171661377,0.01613333262503147,0.0,0.0
fixed,21,89,12,17,6.28168323636055,3.140841618180275,1.9791666269302368,0.0,0.0,0.0
fixed,21,90,12,18,6.422566622495651,3.2112833112478256,2.4104666709899902,0.0,0.0,0.0
fixed,21,91,12,19,7.097400099039078,3.548700049519539,1.829116702079773,0.0,0.0,0.0
fixed,21,92,12,20,7.606100082397461,3.8030500411987305,0.8804000020027161,0.0,0.0,0.0
fixed,21,93,12,21,6.9944000244140625,1.4688239395618439,0.7904499769210815,0.0,0.0,0.0
fixed,21,94,12,22,6.046149909496307,1.2696914672851562,0.5967666506767273,0.0,0.0,0.0
fixed,21,95,12,23,5.674716651439667,1.191690444946289,0.578166663646698,0.0,0.0,0.0
fixed,21,96,12,24,3.7399833500385284,0.7853964902460575,0.5527499914169312,0.0,0.0,0.0
fixed,21,97,12,1,5.922166526317596,1.243654951453209,2.356149911880493,0.0,0.0,0.0
fixed,21,98,12,2,5.938466712832451,1.247077975422144,1.6857500076293945,0.0,0.0,0.0
fixed,21,99,12,3,5.112216651439667,1.0735654458403587,0.5763333439826965,0.0,0.0,0.0
fixed,21,100,12,4,5.405066639184952,1.135063961148262,0.7648333311080933,0.0,0.0,0.0
fixed,21,101,12,5,5.656066715717316,1.1877740025520325,1.5519499778747559,0.0,0.0,0.0
fixed,21,102,12,6,5.256976753473282,1.1039650663733482,1.3356167078018188,0.0,0.0,0.0
fixed,21,103,12,7,4.869450151920319,1.0225845053792,0.3379000127315521,0.0,0.0,0.0
fixed,21,104,12,8,4.523483291268349,0.9499314725399017,0.3512166738510132,0.13821665942668915,0.0,0.0
fixed,21,105,12,9,4.503983348608017,0.9458364844322205,0.3253166675567627,0.0680166706442833,0.0,0.0
fixed,21,106,12,10,5.41479155421257,1.1371061746031046,0.35493332147598267,0.22139999270439148,0.0,0.0
fixed,21,107,12,11,5.2019167840480804,1.0924025103449821,0.46035000681877136,0.6299499869346619,0.0,0.0
fixed,21,108,12,12,3.9895832538604736,0.8378124367445707,3.5457000732421875,1.1018999814987183,0.0,0.0
fixed,21,109,12,13,1.664983332157135,0.3496464863419533,0.7376000285148621,0.8517333269119263,0.0,0.0
fixed,21,110,12,14,3.6320501565933228,0.7627305202186108,0.6581000089645386,0.611466646194458,0.0,0.0
fixed,21,111,12,15,4.905799984931946,1.0302179455757141,0.9801333546638489,0.1451999992132187,0.0,0.0
fixed,21,112,12,16,9.515183329582214,4.757591664791107,2.7759833335876465,0.026799999177455902,0.0,0.0
fixed,21,113,12,17,7.9397666454315186,3.9698833227157593,2.0533499717712402,0.0,0.0,0.0
fixed,21,114,12,18,7.407666563987732,3.703833281993866,1.3852167129516602,0.0,0.0,0.0
fixed,21,115,12,19,5.966583326458931,2.9832916632294655,0.8229166865348816,0.0,0.0,0.0
fixed,21,116,12,20,6.1092833280563354,3.0546416640281677,0.567300021648407,0.0,0.0,0.0
fixed,21,117,12,21,6.30393348634243,1.3238259963691235,0.5923833250999451,0.0,0.0,0.0
fixed,21,118,12,22,5.961033403873444,1.2518169768154621,0.5739166736602783,0.0,0.0,0.0
fixed,21,119,12,23,5.819883227348328,1.2221754491329193,0.5865833163261414,0.0,0.0,0.0
fixed,21,120,12,24,4.719966724514961,0.9911929927766323,0.5637416839599609,0.0,0.0,0.0
fixed,21,121,12,1,4.647366777062416,0.9759469740092754,0.5638666749000549,0.0,0.0,0.0
fixed,21,122,12,2,7.955050051212311,1.6705604530870914,3.203700065612793,0.0,0.0,0.0
fixed,21,123,12,3,4.513300061225891,0.9477930143475533,0.6826500296592712,0.0,0.0,0.0
fixed,21,124,12,4,7.69375005364418,1.6156874373555183,2.041966676712036,0.0,0.0,0.0
fixed,21,125,12,5,5.697533369064331,1.1964819729328156,1.1261500120162964,0.0,0.0,0.0
fixed,21,126,12,6,8.588966727256775,1.8036829680204391,1.889883279800415,0.0,0.0,0.0
fixed,21,127,12,7,6.957616686820984,1.4610995054244995,1.573366641998291,0.0,0.0,0.0
fixed,21,128,12,8,5.802633225917816,1.2185529470443726,1.1545833349227905,0.2937166690826416,0.0,0.0
fixed,21,129,12,9,3.6163334250450134,0.7594300080090761,2.336533308029175,0.9347833395004272,0.0,0.0
fixed,21,130,12,10,0.0,-0.3138590883463621,2.616349935531616,2.6541666984558105,0.0,0.0
fixed,21,131,12,11,0.0,-0.8350737299770117,0.8853166699409485,3.04081654548645,0.0,0.0
fixed,21,132,12,12,0.0,-0.268987238407135,4.194666862487793,3.061000108718872,0.0,0.0
fixed,21,133,12,13,0.0,-1.1992644667625427,0.7728666663169861,2.670316696166992,0.0,0.0
fixed,21,134,12,14,0.0,-0.3804954718798399,0.33178332448005676,1.538283348083496,0.0,0.0
fixed,21,135,12,15,0.24743354320526123,0.05196104431524873,1.3369333744049072,1.306666612625122,0.0,0.0
fixed,21,136,12,16,5.254766523838043,2.6273832619190216,0.8962833285331726,0.26243332028388977,0.0,0.0
fixed,21,137,12,17,3.782583400607109,1.8912917003035545,0.4961833357810974,0.0,0.0,0.0
fixed,21,138,12,18,5.293100073933601,2.6465500369668007,1.6995500326156616,0.0,0.0,0.0
fixed,21,139,12,19,8.072200000286102,4.036100000143051,1.5901333093643188,0.0,0.0,0.0
fixed,21,140,12,20,7.306466698646545,3.6532333493232727,1.0425666570663452,0.0,0.0,0.0
fixed,21,141,12,21,7.376483350992203,1.5490614399313927,1.3148499727249146,0.0,0.0,0.0
fixed,21,142,12,22,7.7555999755859375,1.628675900399685,0.5617333054542542,0.0,0.0,0.0
fixed,21,143,12,23,8.057916760444641,1.6921624764800072,0.5462666749954224,0.0,0.0,0.0
fixed,21,144,12,24,7.434766590595245,1.5613009594380856,0.45445001125335693,0.0,0.0,0.0
fixed,21,145,12,1,9.782950013875961,2.0544194877147675,0.505816638469696,0.0,0.0,0.0
fixed,21,146,12,2,7.831083372235298,1.644527468830347,0.5040833353996277,0.0,0.0,0.0
fixed,21,147,12,3,8.279233172535896,1.738638959825039,0.48268333077430725,0.0,0.0,0.0
fixed,21,148,12,4,7.456183463335037,1.5657984986901283,0.5115000009536743,0.0,0.0,0.0
fixed,21,149,12,5,8.787716716527939,1.8454204350709915,1.5080833435058594,0.0,0.0,0.0
fixed,21,150,12,6,9.792599827051163,2.056445896625519,2.591749906539917,0.0,0.0,0.0
fixed,21,151,12,7,7.936100125312805,1.6665809750556946,2.6889166831970215,0.0,0.0,0.0
fixed,21,152,12,8,2.315783530473709,0.4863145463168621,1.0261666774749756,1.615983247756958,0.0,0.0
fixed,21,153,12,9,0.3299497961997986,0.0692894384264946,0.9483000040054321,2.3563666343688965,0.0,0.0
fixed,21,154,12,10,0.0,-0.2751104647759348,0.725683331489563,2.761549949645996,0.0,0.0
fixed,21,155,12,11,0.0,-0.77640491258353,0.40005001425743103,2.7968997955322266,0.0,0.0
fixed,21,156,12,12,0.0,-0.9461935553699732,0.3361666798591614,2.923483371734619,0.0,0.0
fixed,21,157,12,13,0.0,-1.2916399538516998,0.283216655254364,2.6028833389282227,0.0,0.0
fixed,21,158,12,14,0.0,-0.9263169914484024,0.35670000314712524,1.9660834074020386,0.0,0.0
fixed,21,159,12,15,0.0,-0.08880896214395761,0.29120001196861267,1.0477166175842285,0.0,0.0
fixed,21,160,12,16,3.7573001384735107,1.8786500692367554,0.3192833364009857,0.1599999964237213,0.0,0.0
fixed,21,161,12,17,3.1833334267139435,1.5916667133569717,0.31665000319480896,0.0,0.0,0.0
fixed,21,162,12,18,5.438066720962524,2.719033360481262,1.8768166303634644,0.0,0.0,0.0
fixed,21,163,12,19,7.018033266067505,3.5090166330337524,1.6125667095184326,0.0,0.0,0.0
fixed,21,164,12,20,10.550383567810059,5.275191783905029,1.36080002784729,0.0,0.0,0.0
fixed,21,165,12,21,10.34516629576683,2.1724848076701164,1.6043000221252441,0.0,0.0,0.0
fixed,21,166,12,22,7.760116770863533,1.6296245157718658,0.5555999875068665,0.0,0.0,0.0
fixed,21,167,12,23,6.859883427619934,1.4405754618346691,0.5555333495140076,0.0,0.0,0.0
fixed,22,1,12,1,5.323283359408379,1.1178894825279713,0.5755500197410583,0.0,0.0,0.0
fixed,22,2,12,2,3.929550051689148,0.8252055086195469,0.49149999022483826,0.0,0.0,0.0
fixed,22,3,12,3,5.378616631031036,1.1295094564557076,0.8902833461761475,0.0,0.0,0.0
fixed,22,4,12,4,6.754999995231628,1.418549932539463,0.8896333575248718,0.0,0.0,0.0
fixed,22,5,12,5,7.713416576385498,1.6198174133896828,0.7005666494369507,0.0,0.0,0.0
fixed,22,6,12,6,10.257316648960114,2.1540364623069763,2.722083330154419,0.0,0.0,0.0
fixed,22,7,12,7,8.43509167432785,1.7713692113757133,1.9219666719436646,0.0,0.0,0.0
fixed,22,8,12,8,4.2163331508636475,0.8854299560189247,0.8692333102226257,0.5435166358947754,0.0,0.0
fixed,22,9,12,9,3.2887999415397644,0.6906479820609093,0.7681999802589417,1.1396833658218384,0.0,0.0
fixed,22,10,12,10,2.391299843788147,0.5021729469299316,1.093583345413208,2.063300132751465,0.0,0.0
fixed,22,11,12,11,1.4787914156913757,0.3105461969971657,2.0451834201812744,2.299800157546997,0.0,0.0
fixed,22,12,12,12,0.0,-0.4099165238440037,0.9272666573524475,2.346283435821533,0.0,0.0
fixed,22,13,12,13,0.0,-0.3528839536011219,0.9481833577156067,2.061649799346924,0.0,0.0
fixed,22,14,12,14,2.4494332671165466,0.514380962587893,1.4290499687194824,1.4598166942596436,0.0,0.0
fixed,22,15,12,15,7.828400075435638,1.6439639627933502,3.7888166904449463,0.5272666811943054,0.0,0.0
fixed,22,16,12,16,9.808449983596802,4.904224991798401,3.733750104904175,0.11241666227579117,0.0,0.0
fixed,22,17,12,17,11.418450117111206,5.709225058555603,4.125833511352539,0.0,0.0,0.0
fixed,22,18,12,18,8.488333284854889,4.2441666424274445,1.3626832962036133,0.0,0.0,0.0
fixed,22,19,12,19,8.599433302879333,4.299716651439667,2.8754167556762695,0.0,0.0,0.0
fixed,22,20,12,20,7.2585999965667725,3.6292999982833862,0.5564333200454712,0.0,0.0,0.0
fixed,22,21,12,21,7.948633223772049,1.669212955981493,0.5487666726112366,0.0,0.0,0.0
fixed,22,22,12,22,8.042616665363312,1.688949465751648,0.7483833432197571,0.0,0.0,0.0
fixed,22,23,12,23,6.547616690397263,1.3749994784593582,0.7270166873931885,0.0,0.0,0.0
fixed,22,24,12,24,7.514283180236816,1.5779994353652,0.8120416402816772,0.0,0.0,0.0
fixed,22,25,12,1,10.956666767597198,2.3008999973535538,2.8777167797088623,0.0,0.0,0.0
fixed,22,26,12,2,7.118300199508667,1.4948429837822914,0.8005333542823792,0.0,0.0,0.0
fixed,22,27,12,3,5.891833454370499,1.23728496581316,0.5610833168029785,0.0,0.0,0.0
fixed,22,28,12,4,7.165150165557861,1.5046814493834972,1.1705833673477173,0.0,0.0,0.0
fixed,22,29,12,5,7.795549929141998,1.6370654106140137,2.421999931335449,0.0,0.0,0.0
fixed,22,30,12,6,8.025449991226196,1.6853444278240204,1.6233832836151123,0.0,0.0,0.0
fixed,22,31,12,7,5.4209833443164825,1.1384064927697182,0.8169833421707153,0.0,0.0,0.0
fixed,22,32,12,8,3.023166537284851,0.634864941239357,1.1512500047683716,1.5254000425338745,0.0,0.0
fixed,22,33,12,9,0.0,-0.24392784852534533,0.7610499858856201,2.3315417766571045,0.0,0.0
fixed,22,34,12,10,0.0,-0.5679414626210928,0.6318833231925964,2.796116590499878,0.0,0.0
fixed,22,35,12,11,0.0,-0.859389977529645,0.724399983882904,3.050600051879883,0.0,0.0
fixed,22,36,12,12,0.0,-0.27637749537825584,4.262266635894775,3.0303165912628174,0.0,0.0
fixed,22,37,12,13,0.0,-1.1035535037517548,1.4196833372116089,2.6902499198913574,0.0,0.0
fixed,22,38,12,14,0.0,-0.9325959305278957,0.6397666931152344,2.0833332538604736,0.0,0.0
fixed,22,39,12,15,0.0,-0.19918149430304766,0.6338666677474976,1.2205500602722168,0.0,0.0
fixed,22,40,12,16,4.459533274173737,2.2297666370868683,0.916183352470398,0.24338333308696747,0.0,0.0
fixed,22,41,12,17,5.644233286380768,2.822116643190384,1.6815166473388672,0.0,0.0,0.0
fixed,22,42,12,18,8.57928341627121,4.289641708135605,1.642966628074646,0.0,0.0,0.0
fixed,22,43,12,19,9.436383247375488,4.718191623687744,4.418483257293701,0.0,0.0,0.0
fixed,22,44,12,20,6.689416721463203,3.3447083607316017,1.1978833675384521,0.0,0.0,0.0
fixed,22,45,12,21,5.8331166952848434,1.2249544225633144,1.208050012588501,0.0,0.0,0.0
fixed,22,46,12,22,6.13413342833519,1.2881679683923721,0.7177500128746033,0.0,0.0,0.0
fixed,22,47,12,23,5.225083291530609,1.0972674749791622,0.5544166564941406,0.0,0.0,0.0
fixed,22,48,12,24,5.487083315849304,1.152287483215332,0.5087666511535645,0.0,0.0,0.0
fixed,22,49,12,1,4.457200035452843,0.9360119886696339,0.5337166786193848,0.0,0.0,0.0
fixed,22,50,12,2,5.1525334268808365,1.0820319950580597,0.5712166428565979,0.0,0.0,0.0
fixed,22,51,12,3,4.462033331394196,0.9370269626379013,0.5046833157539368,0.0,0.0,0.0
fixed,22,52,12,4,6.049291700124741,1.2703512087464333,0.6050999760627747,0.0,0.0,0.0
fixed,22,53,12,5,5.328066647052765,1.1188939362764359,0.8648333549499512,0.0,0.0,0.0
fixed,22,54,12,6,7.1242164969444275,1.4960854202508926,1.4683833122253418,0.0,0.0,0.0
fixed,22,55,12,7,4.517966717481613,0.9487729743123055,0.4574833810329437,0.0,0.0,0.0
fixed,22,56,12,8,0.4580666124820709,0.09619398415088654,0.30478334426879883,1.5738333463668823,0.0,0.0
fixed,22,57,12,9,0.0,-0.6687414310872555,0.3511500060558319,2.347116708755493,0.0,0.0
fixed,22,58,12,10,0.0,-0.9604664295911789,0.421750009059906,2.855483293533325,0.0,0.0
fixed,22,59,12,11,0.0,-1.2373304599605035,0.878083348274231,3.103916645050049,0.0,0.0
fixed,22,60,12,12,0.0,-0.999750442802906,3.2851333618164062,3.0633997917175293,0.0,0.0
fixed,22,61,12,13,0.0,-1.361776426434517,1.899150013923645,2.7235333919525146,0.0,0.0
fixed,22,62,12,14,0.0,-1.26811283826828,0.7452333569526672,2.123833179473877,0.0,0.0
fixed,22,63,12,15,0.0,-0.6800395101308823,0.29429998993873596,1.274566650390625,0.0,0.0
fixed,22,64,12,16,2.2846833914518356,1.1423416957259178,0.34185001254081726,0.2713666558265686,0.0,0.0
fixed,22,65,12,17,5.505233347415924,2.752616673707962,0.3393666744232178,0.0,0.0,0.0
fixed,22,66,12,18,5.4282000958919525,2.7141000479459763,0.34333333373069763,0.0,0.0,0.0
fixed,22,67,12,19,3.546283334493637,1.7731416672468185,0.4417833387851715,0.0,0.0,0.0
fixed,22,68,12,20,4.237083345651627,2.1185416728258133,0.4765166640281677,0.0,0.0,0.0
fixed,22,69,12,21,6.9784833788871765,1.465481486171484,0.5098666548728943,0.0,0.0,0.0
fixed,22,70,12,22,4.600533485412598,0.9661120176315308,0.5058666467666626,0.0,0.0,0.0
fixed,22,71,12,23,5.055766701698303,1.0617109686136246,0.5237666964530945,0.0,0.0,0.0
fixed,22,72,12,24,4.102719470858574,0.8615710735321045,0.5114666819572449,0.0,0.0,0.0
fixed,22,73,12,1,3.9086500108242035,0.820816483348608,0.4901166558265686,0.0,0.0,0.0
fixed,22,74,12,2,4.106416672468185,0.8623474650084972,0.5070000290870667,0.0,0.0,0.0
fixed,22,75,12,3,3.323300063610077,0.6978929899632931,0.49436667561531067,0.0,0.0,0.0
fixed,22,76,12,4,4.316566616296768,0.9064789712429047,0.6552000045776367,0.0,0.0,0.0
fixed,22,77,12,5,4.227233350276947,0.8877189606428146,0.6516333222389221,0.0,0.0,0.0
fixed,22,78,12,6,4.921216666698456,1.0334554761648178,1.0149999856948853,0.0,0.0,0.0
fixed,22,79,12,7,3.483666777610779,0.7315699979662895,0.40916669368743896,0.0,0.0,0.0
fixed,22,80,12,8,1.4513666033744812,0.3047869801521301,0.7868666648864746,1.5390833616256714,0.0,0.0
fixed,22,81,12,9,0.0,-0.3009895458817482,1.1136666536331177,2.3093667030334473,0.0,0.0
fixed,22,82,12,10,0.0,-0.5247374959290028,0.8391833305358887,2.803683280944824,0.0,0.0
fixed,22,83,12,11,0.0,-0.7373310318216681,2.78493332862854,3.016550064086914,0.0,0.0
fixed,22,84,12,12,0.0,-1.3815093971788883,0.895383358001709,2.981649875640869,0.0,0.0
fixed,22,85,12,13,0.0,-1.724852442741394,0.3046833276748657,2.6877501010894775,0.0,0.0
fixed,22,86,12,14,0.0,-0.7849134504795074,0.27933332324028015,1.489466667175293,0.0,0.0
fixed,22,87,12,15,0.0,-0.174114475492388,0.3441833257675171,0.6987000107765198,0.0,0.0
fixed,22,88,12,16,2.0147833675146103,1.0073916837573051,0.5881166458129883,0.0677499994635582,0.0,0.0
fixed,22,89,12,17,5.2274749875068665,2.6137374937534332,1.5033667087554932,0.0,0.0,0.0
fixed,22,90,12,18,6.104499816894531,3.0522499084472656,1.7882332801818848,0.0,0.0,0.0
fixed,22,91,12,19,6.31295020878315,3.156475104391575,1.4749833345413208,0.0,0.0,0.0
fixed,22,92,12,20,5.334516629576683,2.6672583147883415,0.997083306312561,0.0,0.0,0.0
fixed,22,93,12,21,4.572566717863083,0.960238961270079,1.0003166198730469,0.0,0.0,0.0
fixed,22,94,12,22,4.175533339381218,0.8768619876354933,1.008033275604248,0.0,0.0,0.0
fixed,22,95,12,23,3.823500096797943,0.802935004234314,0.6953833103179932,0.0,0.0,0.0
fixed,22,96,12,24,4.050824970006943,0.8506732098758221,0.6017666459083557,0.0,0.0,0.0
fixed,22,97,12,1,4.108683347702026,0.8628234788775444,0.5807166695594788,0.0,0.0,0.0
fixed,22,98,12,2,3.731283336877823,0.7835694625973701,0.5804833173751831,0.0,0.0,0.0
fixed,22,99,12,3,3.6739000231027603,0.7715189903974533,0.5782666802406311,0.0,0.0,0.0
fixed,22,100,12,4,3.9154667258262634,0.8222479894757271,0.729033350944519,0.0,0.0,0.0
fixed,22,101,12,5,3.969033271074295,0.8334969505667686,0.6692500114440918,0.0,0.0,0.0
fixed,22,102,12,6,4.374666661024094,0.9186799749732018,0.9123499989509583,0.0,0.0,0.0
fixed,22,103,12,7,5.5522332191467285,1.165968932211399,1.2339832782745361,0.0,0.0,0.0
fixed,22,104,12,8,4.346566706895828,0.9127789661288261,1.1056166887283325,0.16830000281333923,0.0,0.0
fixed,22,105,12,9,4.540666818618774,0.9535399973392487,1.1315333843231201,0.13676665723323822,0.0,0.0
fixed,22,106,12,10,0.8302918076515198,0.17436126992106438,0.7495999932289124,1.7258166074752808,0.0,0.0
fixed,22,107,12,11,2.218966782093048,0.4659830089658499,0.7434499859809875,0.7690999507904053,0.0,0.0
fixed,22,108,12,12,1.6191000044345856,0.34001098945736885,1.0643999576568604,0.5837999582290649,0.0,0.0
fixed,22,109,12,13,2.369050145149231,0.49750051088631153,1.2184499502182007,0.6580833196640015,0.0,0.0
fixed,22,110,12,14,2.5432832837104797,0.534089483320713,3.4292333126068115,0.8402833342552185,0.0,0.0
fixed,22,111,12,15,4.5118667781353,0.9474920015782118,2.4105167388916016,0.16214999556541443,0.0,0.0
fixed,22,112,12,16,6.038049936294556,3.019024968147278,1.6506832838058472,0.0,0.0,0.0
fixed,22,113,12,17,5.099433466792107,2.5497167333960533,1.2621500492095947,0.0,0.0,0.0
fixed,22,114,12,18,4.391533404588699,2.1957667022943497,0.8983166813850403,0.0,0.0,0.0
fixed,22,115,12,19,4.661100149154663,2.3305500745773315,0.8833500146865845,0.0,0.0,0.0
fixed,22,116,12,20,4.565466687083244,2.282733343541622,0.8614833354949951,0.0,0.0,0.0
fixed,22,117,12,21,4.920966655015945,1.0334029756486416,0.6209999918937683,0.0,0.0,0.0
fixed,22,118,12,22,4.979833424091339,1.0457649752497673,0.5728999972343445,0.0,0.0,0.0
fixed,22,119,12,23,4.6618332862854,0.9789849668741226,0.6126000285148621,0.0,0.0,0.0
fixed,22,120,12,24,6.019491612911224,1.2640931941568851,0.6104999780654907,0.0,0.0,0.0
fixed,22,121,12,1,5.187199950218201,1.0893119722604752,1.5526666641235352,0.0,0.0,0.0
fixed,22,122,12,2,6.5488665997982025,1.3752619698643684,2.6286332607269287,0.0,0.0,0.0
