time_step,reward,cumulative_reward,grid_import_Building_3_kwh,grid_import_kwh,cumulative_grid_import_kwh
485,-6.176382630089696,-2518.065903242117,1.9166030883789062,1.9166030883789062,940.929740935564
486,-6.363035032557416,-2524.4289382746747,2.114621162414551,2.114621162414551,943.0443620979786
487,-4.483053655626918,-2528.9119919303016,3.6637258529663086,3.6637258529663086,946.7080879509449
488,-2.1804758988040476,-2531.0924678291058,1.7696315050125122,1.7696315050125122,948.4777194559574
489,-1.7372408794619865,-2532.829708708568,1.4028599262237549,1.4028599262237549,949.8805793821812
490,-1.7093258891539336,-2534.539034597722,1.3236491680145264,1.3236491680145264,951.2042285501957
491,-1.7907592060170636,-2536.329793803739,1.4287031888961792,1.4287031888961792,952.6329317390919
492,-1.2418459727774764,-2537.5716397765163,0.9474153518676758,0.9474153518676758,953.5803470909595
493,-0.9983453977017802,-2538.5699851742183,0.8226931691169739,0.8226931691169739,954.4030402600765
494,-1.0880534973921385,-2539.6580386716105,0.9042859077453613,0.9042859077453613,955.3073261678219
495,-1.1709652896196532,-2540.8290039612302,1.0469393730163574,1.0469393730163574,956.3542655408382
496,-1.3182942554877854,-2542.147298216718,1.1829451322555542,1.1829451322555542,957.5372106730938
497,-4.3746021209650285,-2546.521900337683,1.6321998834609985,1.6321998834609985,959.1694105565548
498,-5.24802770127535,-2551.7699280389584,1.9927250146865845,1.9927250146865845,961.1621355712414
499,-5.367059815861921,-2557.1369878548203,2.11142635345459,2.11142635345459,963.273561924696
500,-6.148528575897217,-2563.2855164307175,2.459411382675171,2.459411382675171,965.7329733073711
501,-6.099030494689941,-2569.3845469254074,2.4396121501922607,2.4396121501922607,968.1725854575634
502,-5.147652626037598,-2574.532199551445,2.059061050415039,2.059061050415039,970.2316465079784
503,-4.538990020751953,-2579.071189572197,1.815596103668213,1.815596103668213,972.0472426116467
504,-4.662622548996296,-2583.7338121211933,1.8109314441680908,1.8109314441680908,973.8581740558147
505,-4.812492693777358,-2588.5463048149704,1.8078527450561523,1.8078527450561523,975.6660268008709
506,-4.819253828865567,-2593.365558643836,1.805453896522522,1.805453896522522,977.4714806973934
507,-4.822389267022072,-2598.187947910858,1.8076807260513306,1.8076807260513306,979.2791614234447
508,-5.228976950455884,-2603.416924861314,1.8240113258361816,1.8240113258361816,981.1031727492809
509,-5.291005121910226,-2608.707929983224,1.9166030883789062,1.9166030883789062,983.0197758376598
510,-28.502125054787516,-2637.2100550380114,9.656782150268555,9.656782150268555,992.6765579879284
511,-5.763772318741683,-2642.973827356753,2.0174849033355713,2.0174849033355713,994.694042891264
512,-10.01321659458963,-2652.987043951343,3.290355920791626,3.290355920791626,997.9843988120556
513,-3.065347566574959,-2656.052391517918,2.504380226135254,2.504380226135254,1000.4887790381908
514,-2.0998766268308753,-2658.1522681447486,1.7044721841812134,1.7044721841812134,1002.193251222372
515,-2.2539295461838873,-2660.4061976909325,1.8234405517578125,1.8234405517578125,1004.0166917741299
516,-1.772906303243485,-2662.179103994176,1.4569391012191772,1.4569391012191772,1005.473630875349
517,-1.5422106650272327,-2663.721314659203,1.2310645580291748,1.2310645580291748,1006.7046954333782
518,-3.422290379364586,-2667.143605038568,1.1434472799301147,1.1434472799301147,1007.8481427133083
519,-4.107276729053138,-2671.2508817676207,1.3970783948898315,1.3970783948898315,1009.2452211081982
520,-3.7425691510261156,-2674.993450918647,1.335513949394226,1.335513949394226,1010.5807350575924
521,-4.480253103433385,-2679.4737040220803,1.6013647317886353,1.6013647317886353,1012.182099789381
522,-5.536679872608692,-2685.010383894689,1.9559773206710815,1.9559773206710815,1014.1380771100521
523,-9.338977576787663,-2694.3493614714766,3.285254955291748,3.285254955291748,1017.4233320653439
524,-6.769069607372784,-2701.1184310788494,2.459411382675171,2.459411382675171,1019.882743448019
525,-7.9092664146580764,-2709.0276974935073,2.812148094177246,2.812148094177246,1022.6948915421963
526,-5.897236379369437,-2714.924933872877,2.0983924865722656,2.0983924865722656,1024.7932840287685
527,-5.400760475645074,-2720.325694348522,1.815596103668213,1.815596103668213,1026.6088801324368
528,-5.399941450690675,-2725.725635799213,1.8109314441680908,1.8109314441680908,1028.4198115766048
529,-5.80388466561711,-2731.52952046483,1.8078527450561523,1.8078527450561523,1030.227664321661
530,-5.920679362678341,-2737.450199827508,1.805453896522522,1.805453896522522,1032.0331182181835
531,-5.977155354562911,-2743.427355182071,1.8076807260513306,1.8076807260513306,1033.8407989442348
532,-5.907649555568545,-2749.33500473764,1.8240113258361816,1.8240113258361816,1035.664810270071
533,-6.278279740454612,-2755.6132844780946,1.8886604309082031,1.8886604309082031,1037.5534707009792
534,-6.318451425147031,-2761.9317359032416,1.8494372367858887,1.8494372367858887,1039.4029079377651
535,-10.319139521685429,-2772.250875424927,3.0353760719299316,3.0353760719299316,1042.438284009695
536,-5.576752455857847,-2777.827627880785,1.6641547679901123,1.6641547679901123,1044.1024387776852
537,-5.574736699641259,-2783.402364580426,1.653995394706726,1.653995394706726,1045.756434172392
538,-5.165665240879056,-2788.568029821305,1.4505113363265991,1.4505113363265991,1047.2069455087185
539,-4.750796855349335,-2793.318826676654,1.4332826137542725,1.4332826137542725,1048.6402281224728
540,-6.16892539607032,-2799.4877520727246,1.8534430265426636,1.8534430265426636,1050.4936711490154
541,-3.2453555576972044,-2802.7331076304217,1.007093906402588,1.007093906402588,1051.500765055418
542,-4.302622242131111,-2807.035729872553,1.3585169315338135,1.3585169315338135,1052.8592819869518
543,-5.192684028967824,-2812.228413901521,1.6559027433395386,1.6559027433395386,1054.5151847302914
544,-6.327892857638653,-2818.5563067591597,2.1026883125305176,2.1026883125305176,1056.6178730428219
545,-5.467216301188243,-2824.023523060348,1.792819619178772,1.792819619178772,1058.4106926620007
546,-8.72230939590363,-2832.7458324562517,2.8879621028900146,2.8879621028900146,1061.2986547648907
547,-6.3460801990470825,-2839.091912655299,2.113232135772705,2.113232135772705,1063.4118869006634
548,-6.42839150380799,-2845.520304159107,2.149505615234375,2.149505615234375,1065.5613925158978
549,-6.739519964607826,-2852.259824123715,2.205382823944092,2.205382823944092,1067.7667753398418
550,-6.367583763457332,-2858.6274078871725,2.0983924865722656,2.0983924865722656,1069.865167826414
551,-5.448774040814897,-2864.0761819279874,1.815596103668213,1.815596103668213,1071.6807639300823
552,-5.584636300892452,-2869.6608182288796,1.8109314441680908,1.8109314441680908,1073.4916953742504
553,-5.675600790478407,-2875.336419019358,1.8078527450561523,1.8078527450561523,1075.2995481193066
554,-6.128976504769616,-2881.4653955241274,1.805453896522522,1.805453896522522,1077.105002015829
555,-6.106704891200434,-2887.572100415328,1.8076807260513306,1.8076807260513306,1078.9126827418804
556,-6.068193093171188,-2893.640293508499,1.8240113258361816,1.8240113258361816,1080.7366940677166
557,-6.329363987067457,-2899.9696574955665,1.8886604309082031,1.8886604309082031,1082.6253544986248
558,-6.29500100232135,-2906.264658497888,1.8451917171478271,1.8451917171478271,1084.4705462157726
559,-6.551444424752116,-2912.81610292264,1.9198410511016846,1.9198410511016846,1086.3903872668743
560,-6.520239813533044,-2919.336342736173,1.9011589288711548,1.9011589288711548,1088.2915461957455
561,-5.71966993083012,-2925.056012667003,1.7492972612380981,1.7492972612380981,1090.0408434569836
562,-4.735071711504497,-2929.7910843785075,1.3812812566757202,1.3812812566757202,1091.4221247136593
563,-4.378284313809672,-2934.169368692317,1.3070796728134155,1.3070796728134155,1092.7292043864727
564,-3.897225537156676,-2938.066594229474,1.1558700799942017,1.1558700799942017,1093.885074466467
565,-3.1413076519736025,-2941.2079018814475,0.9573823809623718,0.9573823809623718,1094.8424568474293
566,-2.887386697634595,-2944.095288579082,0.8869574069976807,0.8869574069976807,1095.729414254427
567,-3.6936654659439228,-2947.788954045026,1.2197113037109375,1.2197113037109375,1096.949125558138
568,-9.721898160374742,-2957.5108522054006,3.2089338302612305,3.2089338302612305,1100.1580593883991
569,-5.241061442435876,-2962.7519136478363,1.7867300510406494,1.7867300510406494,1101.9447894394398
570,-7.776680370456477,-2970.528594018293,2.64375638961792,2.64375638961792,1104.5885458290577
571,-6.777100627528018,-2977.305694645821,2.3699629306793213,2.3699629306793213,1106.958508759737
572,-6.9827275588063005,-2984.2884222046273,2.459411382675171,2.459411382675171,1109.4179201424122
573,-8.641638463840719,-2992.930060668468,2.8778939247131348,2.8778939247131348,1112.2958140671253
574,-7.041915001577232,-2999.971975670045,2.3759877681732178,2.3759877681732178,1114.6718018352985
575,-5.66693794614148,-3005.6389136161865,1.9153999090194702,1.9153999090194702,1116.587201744318
576,-5.599926287206927,-3011.2388399033935,1.8415746688842773,1.8415746688842773,1118.4287764132023
577,-5.720609929018337,-3016.959449832412,1.8078527450561523,1.8078527450561523,1120.2366291582584
578,-5.850307923218164,-3022.80975775563,1.805453896522522,1.805453896522522,1122.042083054781
579,-5.718430232315085,-3028.528187987945,1.8076807260513306,1.8076807260513306,1123.8497637808323
580,-5.912852727863355,-3034.4410407158084,1.8240113258361816,1.8240113258361816,1125.6737751066685
581,-6.207367497620908,-3040.6484082134293,1.8886604309082031,1.8886604309082031,1127.5624355375767
582,-6.995205258769693,-3047.643613472199,2.111610174179077,2.111610174179077,1129.6740457117558
583,-6.306615810508084,-3053.950229282707,1.8939484357833862,1.8939484357833862,1131.5679941475391
584,-5.716723002199433,-3059.6669522849065,1.6757996082305908,1.6757996082305908,1133.2437937557697
585,-4.935475936784762,-3064.6024282216913,1.4844473600387573,1.4844473600387573,1134.7282411158085
586,-1.4802546761857078,-3066.082682897877,1.1037675142288208,1.1037675142288208,1135.8320086300373
587,-1.8879724022740145,-3067.970655300151,1.3802151679992676,1.3802151679992676,1137.2122237980366
588,-1.4021779185982761,-3069.3728332187493,1.060872197151184,1.060872197151184,1138.2730959951878
589,-0.9678735380991289,-3070.3407067568482,0.7207410931587219,0.7207410931587219,1138.9938370883465
590,-0.8092405392934665,-3071.149947296142,0.6512192487716675,0.6512192487716675,1139.6450563371181
591,-0.9485824814513932,-3072.0985297775933,0.768578827381134,0.768578827381134,1140.4136351644993
592,-3.6508167185422584,-3075.7493464961353,1.1897433996200562,1.1897433996200562,1141.6033785641193
593,-5.138638451844614,-3080.88798494798,1.76521897315979,1.76521897315979,1143.3685975372791
594,-6.25704346412628,-3087.145028412106,2.167275905609131,2.167275905609131,1145.5358734428883
595,-7.348738888427762,-3094.493767300534,2.5838699340820312,2.5838699340820312,1148.1197433769703
596,-7.175802295422423,-3101.669569595956,2.488638401031494,2.488638401031494,1150.6083817780018
597,-6.374367432088668,-3108.0439370280446,2.2053825855255127,2.2053825855255127,1152.8137643635273
598,-6.081107076446945,-3114.1250441044917,2.0983924865722656,2.0983924865722656,1154.9121568500996
599,-5.571229294412842,-3119.6962733989044,1.815596103668213,1.815596103668213,1156.7277529537678
600,-5.599714932400093,-3125.2959883313047,1.8109314441680908,1.8109314441680908,1158.5386843979359
601,-5.646893474283919,-3130.9428818055885,1.8078527450561523,1.8078527450561523,1160.346537142992
602,-5.923964298705959,-3136.8668461042944,1.805453896522522,1.805453896522522,1162.1519910395145
603,-5.78214456286687,-3142.6489906671613,1.8076807260513306,1.8076807260513306,1163.9596717655659
604,-6.1768569702243745,-3148.825847637386,1.8240113258361816,1.8240113258361816,1165.783683091402
605,-6.112049325238331,-3154.937896962624,1.9166030883789062,1.9166030883789062,1167.700286179781
606,-5.93735020563413,-3160.8752471682583,1.8433724641799927,1.8433724641799927,1169.543658643961
607,-5.711637173123503,-3166.586884341382,1.753675103187561,1.753675103187561,1171.2973337471485
608,-6.328121109897923,-3172.9150054512797,1.972765564918518,1.972765564918518,1173.270099312067
609,-9.082304212572353,-3181.9973096638523,2.7264597415924072,2.7264597415924072,1175.9965590536594
610,-1.5746146315480323,-3183.5719242954005,1.1995426416397095,1.1995426416397095,1177.1961016952991
611,-1.3235766247444418,-3184.895500920145,1.014613389968872,1.014613389968872,1178.210715085268
612,-5.141453727008715,-3190.036954647154,1.6612253189086914,1.6612253189086914,1179.8719404041767
613,-4.02189418190403,-3194.0588488290578,1.2809964418411255,1.2809964418411255,1181.1529368460178
614,-3.578795864132826,-3197.6376446931904,1.238214373588562,1.238214373588562,1182.3911512196064
615,-2.854448834829797,-3200.49209352802,0.986564040184021,0.986564040184021,1183.3777152597904
616,-1.1450112810513569,-3201.6371048090714,0.9739047884941101,0.9739047884941101,1184.3516200482845
617,-6.186327126146581,-3207.823431935218,2.155606269836426,2.155606269836426,1186.507226318121
618,-5.93715723230007,-3213.7605891675184,2.1704580783843994,2.1704580783843994,1188.6776843965054
619,-5.819781371123009,-3219.5803705386415,2.1106326580047607,2.1106326580047607,1190.7883170545101
620,-6.600800164063231,-3226.181170702705,2.459411382675171,2.459411382675171,1193.2477284371853
621,-6.004938986001707,-3232.186109688707,2.205382823944092,2.205382823944092,1195.4531112611294
622,-8.238875192515327,-3240.4249848812224,3.0130481719970703,3.0130481719970703,1198.4661594331264
623,-5.939661759963427,-3246.3646466411856,2.14510440826416,2.14510440826416,1200.6112638413906
624,-8.314692660653842,-3254.6793393018393,2.985919952392578,2.985919952392578,1203.5971837937832
625,-5.374530432344181,-3260.0538697341835,1.8058457374572754,1.8058457374572754,1205.4030295312405
626,-5.164337012962399,-3265.218206747146,1.7871216535568237,1.7871216535568237,1207.1901511847973
627,-5.257417716957525,-3270.4756244641035,1.8076807260513306,1.8076807260513306,1208.9978319108486
628,-5.275337445703189,-3275.750961909807,1.8065133094787598,1.8065133094787598,1210.8043452203274
629,-12.126404720000089,-3287.877366629807,4.041355609893799,4.041355609893799,1214.8457008302212
630,-5.939971002814491,-3293.8173376326217,1.994852900505066,1.994852900505066,1216.8405537307262
631,-5.684865671437547,-3299.502203304059,1.9560569524765015,1.9560569524765015,1218.7966106832027
632,-7.958234763630648,-3307.4604380676897,2.6247949600219727,2.6247949600219727,1221.4214056432247
633,-7.484249468806713,-3314.9446875364965,2.481009006500244,2.481009006500244,1223.902414649725
634,-1.5609089663583746,-3316.505596502855,1.310567021369934,1.310567021369934,1225.212981671095
635,-1.4240140457896586,-3317.9296105486446,1.1464146375656128,1.1464146375656128,1226.3593963086605
636,-1.432107917212276,-3319.361718465857,1.2824623584747314,1.2824623584747314,1227.6418586671352
637,-1.2915061315426215,-3320.6532245973995,1.1759110689163208,1.1759110689163208,1228.8177697360516
638,-1.6005528956640773,-3322.2537774930634,1.5134142637252808,1.5134142637252808,1230.3311839997768
639,-1.9425703693502214,-3324.1963478624134,1.862209439277649,1.862209439277649,1232.1933934390545
640,-1.7821067648044202,-3325.9784546272176,1.7313867807388306,1.7313867807388306,1233.9247802197933
641,-4.73057101190916,-3330.7090256391266,1.8891578912734985,1.8891578912734985,1235.8139381110668
642,-5.714844673175321,-3336.423870312302,2.2806930541992188,2.2806930541992188,1238.094631165266
643,-24.632442474365234,-3361.056312786667,9.85297679901123,9.85297679901123,1247.9476079642773
644,-6.597811698913574,-3367.6541244855807,2.639124631881714,2.639124631881714,1250.586732596159
645,-6.652791411333434,-3374.3069158969142,2.5788698196411133,2.5788698196411133,1253.1656024158
646,-5.404835124572855,-3379.711751021487,2.0983924865722656,2.0983924865722656,1255.2639949023724
647,-4.920289037153998,-3384.632040058641,1.9153999090194702,1.9153999090194702,1257.1793948113918
648,-4.7401292647541595,-3389.372169323395,1.8415746688842773,1.8415746688842773,1259.020969480276
649,-4.903655918745699,-3394.275825242141,1.8078527450561523,1.8078527450561523,1260.8288222253323
650,-4.949427633452282,-3399.225252875593,1.805453896522522,1.805453896522522,1262.6342761218548
651,-5.020191833713125,-3404.245444709306,1.8076807260513306,1.8076807260513306,1264.441956847906
652,-5.109215997326342,-3409.3546607066323,1.8240113258361816,1.8240113258361816,1266.2659681737423
653,-5.294564307989579,-3414.649225014622,1.8886604309082031,1.8886604309082031,1268.1546286046505
654,-6.142618796361376,-3420.7918438109837,2.227461814880371,2.227461814880371,1270.3820904195309
655,-7.672767760722976,-3428.4646115717064,2.735708713531494,2.735708713531494,1273.1177991330624
656,-18.15137883812713,-3446.6159904098336,6.459743499755859,6.459743499755859,1279.5775426328182
657,-23.78808304116489,-3470.4040734509986,8.357388496398926,8.357388496398926,1287.9349311292171
658,-7.7213439915155515,-3478.125417442514,2.886322498321533,2.886322498321533,1290.8212536275387
659,-4.213269864619284,-3482.338687307133,1.5488816499710083,1.5488816499710083,1292.3701352775097
660,-1.9092809456801658,-3484.2479682528133,1.653748869895935,1.653748869895935,1294.0238841474056
661,-2.199116776433857,-3486.4470850292473,2.0105011463165283,2.0105011463165283,1296.0343852937222
662,-1.2184135352924121,-3487.6654985645396,1.096821665763855,1.096821665763855,1297.131206959486
663,-1.360529479867182,-3489.0260280444068,1.2561004161834717,1.2561004161834717,1298.3873073756695
664,-4.3474922326301115,-3493.3735202770367,1.6891268491744995,1.6891268491744995,1300.076434224844
665,-4.793522785455162,-3498.1670430624918,1.9103502035140991,1.9103502035140991,1301.986784428358
666,-5.192323684692383,-3503.359366747184,2.0769295692443848,2.0769295692443848,1304.0637139976025
667,-7.594083786010742,-3510.953450533195,3.0376334190368652,3.0376334190368652,1307.1013474166393
668,-6.420193496515882,-3517.3736440297107,2.4777777194976807,2.4777777194976807,1309.579125136137
669,-27.14067905657794,-3544.5143230862886,10.415964126586914,10.415964126586914,1319.995089262724
670,-8.173559792659626,-3552.687882878948,3.0472166538238525,3.0472166538238525,1323.0423059165478
671,-5.129821981498208,-3557.817704860446,1.9153999090194702,1.9153999090194702,1324.9577058255672
672,-4.923601420897466,-3562.7413062813434,1.8109314441680908,1.8109314441680908,1326.7686372697353
673,-5.11057482635935,-3567.851881107703,1.8078527450561523,1.8078527450561523,1328.5764900147915
674,-4.969227070966523,-3572.8211081786694,1.805453896522522,1.805453896522522,1330.381943911314
675,-5.148758150669391,-3577.969866329339,1.8076807260513306,1.8076807260513306,1332.1896246373653
676,-5.1964442947074225,-3583.166310624046,1.8240113258361816,1.8240113258361816,1334.0136359632015
677,-5.614512046677191,-3588.7808226707234,1.8886604309082031,1.8886604309082031,1335.9022963941097
678,-5.232288977938151,-3594.0131116486614,1.869696855545044,1.869696855545044,1337.7719932496548
679,-5.844836445468355,-3599.85794809413,1.9725782871246338,1.9725782871246338,1339.7445715367794
680,-4.483540363644746,-3604.3414884577746,1.5215266942977905,1.5215266942977905,1341.2660982310772
681,-4.280381408778764,-3608.6218698665534,1.405734658241272,1.405734658241272,1342.6718328893185
682,-4.211733644237604,-3612.833603510791,1.3724445104599,1.3724445104599,1344.0442773997784
683,-9.70198663859313,-3622.535590149384,3.144155979156494,3.144155979156494,1347.1884333789349
684,-4.207958358210817,-3626.743548507595,1.4538288116455078,1.4538288116455078,1348.6422621905804
685,-1.684845946211855,-3628.4283944538065,1.3889734745025635,1.3889734745025635,1350.031235665083
686,-1.9744999996610206,-3630.4028944534675,1.7301607131958008,1.7301607131958008,1351.7613963782787
687,-2.296133241479159,-3632.699027694947,2.0034658908843994,2.0034658908843994,1353.7648622691631
688,-1.6811480144053954,-3634.3801757093524,1.5262038707733154,1.5262038707733154,1355.2910661399364
689,-5.210135361301734,-3639.590311070654,1.8609743118286133,1.8609743118286133,1357.152040451765
690,-25.64622234235467,-3665.2365334130086,9.551008224487305,9.551008224487305,1366.7030486762524
691,-6.169289232237254,-3671.4058226452457,2.315091371536255,2.315091371536255,1369.0181400477886
692,-5.809014893178149,-3677.214837538424,2.149505615234375,2.149505615234375,1371.167645663023
693,-5.74923073364771,-3682.964068272072,2.205382823944092,2.205382823944092,1373.373028486967
694,-6.861549992748284,-3689.82561826482,2.5065996646881104,2.5065996646881104,1375.8796281516552
695,-7.026029828005994,-3696.851648092826,2.497357130050659,2.497357130050659,1378.3769852817059
696,-5.166194813822222,-3702.017842906648,1.8109314441680908,1.8109314441680908,1380.187916725874
697,-5.356716065372211,-3707.37455897202,1.8078527450561523,1.8078527450561523,1381.99576947093
698,-5.374540740771711,-3712.749099712792,1.805453896522522,1.805453896522522,1383.8012233674526
699,-5.350459691958531,-3718.0995594047504,1.8076807260513306,1.8076807260513306,1385.608904093504
700,-5.8440635546324,-3723.943622959383,1.8240113258361816,1.8240113258361816,1387.4329154193401
701,-6.004076388775805,-3729.947699348159,1.8886604309082031,1.8886604309082031,1389.3215758502483
702,-5.998695876885085,-3735.946395225044,1.8594889640808105,1.8594889640808105,1391.1810648143291
703,-5.789527827917754,-3741.735923052962,1.7948437929153442,1.7948437929153442,1392.9759086072445
704,-5.972252893070557,-3747.7081759460325,1.824245572090149,1.824245572090149,1394.8001541793346
705,-3.1026927746993356,-3750.810868720732,2.352553367614746,2.352553367614746,1397.1527075469494
706,-5.010821329033092,-3755.821690049765,1.5197710990905762,1.5197710990905762,1398.67247864604
707,-3.8068725380616497,-3759.6285625878268,1.192537546157837,1.192537546157837,1399.8650161921978
708,-4.871811853587898,-3764.500374441415,1.4917200803756714,1.4917200803756714,1401.3567362725735
709,-4.116149797142627,-3768.6165242385573,1.325058102607727,1.325058102607727,1402.6817943751812
710,-3.1203730122471067,-3771.7368972508043,1.0258653163909912,1.0258653163909912,1403.7076596915722
711,-3.731609390837654,-3775.468506641642,1.2584742307662964,1.2584742307662964,1404.9661339223385
712,-4.087251255189828,-3779.555757896832,1.4177974462509155,1.4177974462509155,1406.3839313685894
713,-5.4547689061524585,-3785.0105268029843,1.962622880935669,1.962622880935669,1408.346554249525
714,-7.492090535313946,-3792.502617338298,2.634920358657837,2.634920358657837,1410.981474608183
715,-6.5854341134486285,-3799.0880514517467,2.3659067153930664,2.3659067153930664,1413.347381323576
716,-6.854878315875385,-3805.942929767622,2.459411382675171,2.459411382675171,1415.8067927062511
717,-7.10396350681458,-3813.0468932744366,2.4318976402282715,2.4318976402282715,1418.2386903464794
718,-11.992011515269496,-3825.038904789706,4.054155349731445,4.054155349731445,1422.2928456962109
719,-5.804805235763524,-3830.8437100254696,1.9153999090194702,1.9153999090194702,1424.2082456052303
720,-5.5535077164311595,-3836.397217741901,1.840578317642212,1.840578317642212,1426.0488239228725
721,-5.616876334765674,-3842.0140940766664,1.8077099323272705,1.8077099323272705,1427.8565338551998
722,-5.7838642496434804,-3847.79795832631,1.8053110837936401,1.8053110837936401,1429.6618449389935
723,-5.71816593322607,-3853.516124259536,1.8075122833251953,1.8075122833251953,1431.4693572223186
724,-7.5482133262999325,-3861.064337585836,2.256831407546997,2.256831407546997,1433.7261886298656
725,-6.3494174065039255,-3867.41375499234,1.9145934581756592,1.9145934581756592,1435.6407820880413
726,-6.606679459752149,-3874.020434452092,1.9854371547698975,1.9854371547698975,1437.6262192428112
727,-5.595344261665969,-3879.615778713758,1.7335573434829712,1.7335573434829712,1439.3597765862942
728,-5.106116918095661,-3884.721895631854,1.5150703191757202,1.5150703191757202,1440.87484690547
729,-4.752648185045776,-3889.4745438168998,1.4063754081726074,1.4063754081726074,1442.2812223136425
730,-1.60740287390646,-3891.081946690806,1.2096902132034302,1.2096902132034302,1443.490912526846
731,-4.2587571750658295,-3895.340703865872,1.2473078966140747,1.2473078966140747,1444.73822042346
732,-4.105185180101671,-3899.4458890459737,1.1958017349243164,1.1958017349243164,1445.9340221583843
733,-3.3839105268410092,-3902.829799572815,1.0438586473464966,1.0438586473464966,1446.9778808057308
734,-3.21946192485575,-3906.0492614976706,1.0271005630493164,1.0271005630493164,1448.0049813687801
735,-3.398469451946342,-3909.447730949617,1.1332870721817017,1.1332870721817017,1449.1382684409618
736,-4.369850969398218,-3913.817581919015,1.4684679508209229,1.4684679508209229,1450.6067363917828
737,-4.428870792232404,-3918.2464527112475,1.5400959253311157,1.5400959253311157,1452.1468323171139
738,-7.774868027876194,-3926.0213207391234,2.8419106006622314,2.8419106006622314,1454.988742917776
739,-13.190683579988155,-3939.2120043191117,4.514111518859863,4.514111518859863,1459.502854436636
740,-6.557636610699471,-3945.769640929811,2.142561912536621,2.142561912536621,1461.6454163491726
741,-6.326789077727882,-3952.096430007539,2.1987876892089844,2.1987876892089844,1463.8442040383816
742,-6.124932456324707,-3958.2213624638634,2.094970464706421,2.094970464706421,1465.939174503088
743,-5.792095600180467,-3964.013458064044,1.9143627882003784,1.9143627882003784,1467.8535372912884
744,-5.562414052658065,-3969.5758721167017,1.8107836246490479,1.8107836246490479,1469.6643209159374
745,-5.593050686903007,-3975.168922803605,1.8077099323272705,1.8077099323272705,1471.4720308482647
746,-5.674932057208571,-3980.8438548608133,1.8053110837936401,1.8053110837936401,1473.2773419320583
747,-5.965828450461382,-3986.8096833112745,1.8075122833251953,1.8075122833251953,1475.0848542153835
748,-5.87858838835782,-3992.6882716996324,1.8237384557724,1.8237384557724,1476.908592671156
749,-6.057245022137295,-3998.7455167217695,1.8881914615631104,1.8881914615631104,1478.796784132719
750,-5.933912790239992,-4004.6794295120094,1.8552275896072388,1.8552275896072388,1480.6520117223263
751,-6.726989172042523,-4011.406418684052,2.0553741455078125,2.0553741455078125,1482.707385867834
752,-1.940497864123957,-4013.346916548176,1.525163173675537,1.525163173675537,1484.2325490415096
753,-1.8109456506654735,-4015.1578621988415,1.3746541738510132,1.3746541738510132,1485.6072032153606
754,-1.5123072416222385,-4016.6701694404637,1.168298602104187,1.168298602104187,1486.7755018174648
755,-1.2945253848021971,-4017.9646948252657,1.0529277324676514,1.0529277324676514,1487.8284295499325
756,-1.2571583929487133,-4019.2218532182146,1.018064260482788,1.018064260482788,1488.8464938104153
757,-3.627790178195634,-4022.84964339641,1.2457447052001953,1.2457447052001953,1490.0922385156155
758,-4.254960812596983,-4027.104604209007,1.4148914813995361,1.4148914813995361,1491.507129997015
759,-7.149294317877745,-4034.2538985268848,2.497215986251831,2.497215986251831,1494.0043459832668
760,-5.107530628046334,-4039.361429154931,1.7530689239501953,1.7530689239501953,1495.757414907217
761,-5.223893331643952,-4044.585322486575,1.8819080591201782,1.8819080591201782,1497.6393229663372
762,-5.8354777674324705,-4050.4208002540076,2.028184175491333,2.028184175491333,1499.6675071418285
763,-7.1645647918415,-4057.5853650458494,2.577627658843994,2.577627658843994,1502.2451348006725
764,-6.599823963975571,-4064.185189009825,2.4457502365112305,2.4457502365112305,1504.6908850371838
765,-7.911918785436183,-4072.0971077952613,2.7909433841705322,2.7909433841705322,1507.4818284213543
766,-7.0266322551286065,-4079.12374005039,2.499814510345459,2.499814510345459,1509.9816429316998
767,-5.155343615617494,-4084.2790836660074,1.8154319524765015,1.8154319524765015,1511.7970748841763
768,-5.319317355597392,-4089.598401021605,1.8107836246490479,1.8107836246490479,1513.6078585088253
769,-5.045465774522563,-4094.6438667961274,1.8077099323272705,1.8077099323272705,1515.4155684411526
770,-5.31668399605381,-4099.9605507921815,1.8053110837936401,1.8053110837936401,1517.2208795249462
771,-5.543897575539782,-4105.504448367721,1.8075122833251953,1.8075122833251953,1519.0283918082714
772,-5.4454807334562245,-4110.949929101177,1.8237384557724,1.8237384557724,1520.8521302640438
773,-5.7029670853011645,-4116.652896186478,1.8881914615631104,1.8881914615631104,1522.740321725607
774,-6.012882185344809,-4122.665778371823,1.9954890012741089,1.9954890012741089,1524.735810726881
775,-8.233097551925736,-4130.898875923748,2.832587480545044,2.832587480545044,1527.568398207426
776,-10.421594401221471,-4141.320470324969,3.643042802810669,3.643042802810669,1531.2114410102367
777,-5.509044404468963,-4146.829514729438,1.8428996801376343,1.8428996801376343,1533.0543406903744
778,-7.178025134182462,-4154.007539863621,2.421595573425293,2.421595573425293,1535.4759362637997
779,-4.995052983534333,-4159.002592847155,1.732121229171753,1.732121229171753,1537.2080574929714
780,-2.2514117294785443,-4161.254004576634,2.0057318210601807,2.0057318210601807,1539.2137893140316
781,-2.5220686421544087,-4163.776073218788,2.2418007850646973,2.2418007850646973,1541.4555900990963
782,-2.4427517329301884,-4166.2188249517185,2.2364633083343506,2.2364633083343506,1543.6920534074306
