time_step,occupant_count,weather_predicted_1,weather_predicted_2,weather_predicted_3,action_value,reward,net_consumption_kwh,grid_import_kwh,cumulative_reward,cumulative_grid_import_kwh
179,34.456382751464844,27.278196334838867,32.9216423034668,1.0,0.125,0.0,-0.5283602476119995,0.0,-228.0645303837955,228.0645303837955
180,33.939781188964844,25.137474060058594,36.386619567871094,1.0,0.0,0.0,-1.1424123048782349,0.0,-228.0645303837955,228.0645303837955
181,29.318401336669922,25.820274353027344,37.77920150756836,1.0,0.125,0.0,-0.3764307498931885,0.0,-228.0645303837955,228.0645303837955
182,29.846899032592773,25.566377639770508,36.683475494384766,2.0,0.0,0.0,-0.9799602627754211,0.0,-228.0645303837955,228.0645303837955
183,28.11516571044922,24.403268814086914,37.56632614135742,1.0,0.125,0.0,-0.3231239914894104,0.0,-228.0645303837955,228.0645303837955
184,27.473041534423828,22.007089614868164,35.85948181152344,1.0,0.75,-2.5254764556884766,2.5254764556884766,2.5254764556884766,-230.59000683948398,230.59000683948398
185,26.669593811035156,23.171281814575195,35.932106018066406,3.0,0.0,0.0,-0.008356096222996712,0.0,-230.59000683948398,230.59000683948398
186,26.2066707611084,24.10968017578125,30.88336181640625,3.0,0.0,-0.6814900636672974,0.6814900636672974,0.6814900636672974,-231.27149690315127,231.27149690315127
187,25.66185188293457,27.80126190185547,28.82986831665039,3.0,0.0,-1.0584359169006348,1.0584359169006348,1.0584359169006348,-232.3299328200519,232.3299328200519
188,24.105682373046875,28.97125244140625,27.535558700561523,3.0,0.125,-1.3571701049804688,1.3571701049804688,1.3571701049804688,-233.68710292503238,233.68710292503238
189,24.59143829345703,31.932918548583984,25.029809951782227,3.0,0.0,-0.5447744131088257,0.5447744131088257,0.5447744131088257,-234.2318773381412,234.2318773381412
190,23.49220085144043,33.22065353393555,28.252988815307617,2.0,0.25,-1.3878989219665527,1.3878989219665527,1.3878989219665527,-235.61977626010776,235.61977626010776
191,22.709657669067383,33.966102600097656,26.57274627685547,2.0,0.375,-1.897186040878296,1.897186040878296,1.897186040878296,-237.51696230098605,237.51696230098605
192,23.755020141601562,36.50587844848633,26.359708786010742,3.0,0.0,-0.6707591414451599,0.6707591414451599,0.6707591414451599,-238.1877214424312,238.1877214424312
193,27.131723403930664,35.801998138427734,22.974319458007812,3.0,0.0,-0.34507817029953003,0.34507817029953003,0.34507817029953003,-238.53279961273074,238.53279961273074
194,28.82616424560547,37.31013107299805,22.472795486450195,3.0,0.0,-0.3514370918273926,0.3514370918273926,0.3514370918273926,-238.88423670455813,238.88423670455813
195,30.105316162109375,37.628173828125,24.11822509765625,3.0,0.0,-0.35007867217063904,0.35007867217063904,0.35007867217063904,-239.23431537672877,239.23431537672877
196,32.405967712402344,36.75408172607422,24.247671127319336,3.0,0.0,-0.34860697388648987,0.34860697388648987,0.34860697388648987,-239.58292235061526,239.58292235061526
197,34.67584228515625,34.96104049682617,25.30830955505371,3.0,0.0,-0.3487769067287445,0.3487769067287445,0.3487769067287445,-239.931699257344,239.931699257344
198,35.26667785644531,33.462215423583984,25.779878616333008,3.0,0.125,-1.6908320188522339,1.6908320188522339,1.6908320188522339,-241.62253127619624,241.62253127619624
199,36.55129623413086,30.417604446411133,27.839460372924805,3.0,0.0,-0.09793445467948914,0.09793445467948914,0.09793445467948914,-241.72046573087573,241.72046573087573
200,36.05146789550781,28.41863441467285,29.588911056518555,3.0,0.0,-1.3969422578811646,1.3969422578811646,1.3969422578811646,-243.1174079887569,243.1174079887569
201,36.91128921508789,25.65974998474121,30.13573455810547,3.0,0.125,0.0,-0.11661013960838318,0.0,-243.1174079887569,243.1174079887569
202,35.90711212158203,27.357892990112305,33.323150634765625,2.0,0.125,0.0,-0.4130076467990875,0.0,-243.1174079887569,243.1174079887569
203,34.6002082824707,27.202871322631836,34.92627716064453,2.0,0.125,0.0,-0.030203795060515404,0.0,-243.1174079887569,243.1174079887569
204,31.34160804748535,26.005800247192383,36.742645263671875,2.0,0.125,-0.15503624081611633,0.15503624081611633,0.15503624081611633,-243.272444229573,243.272444229573
205,29.807451248168945,24.923357009887695,36.648014068603516,2.0,0.0,0.0,-0.08942629396915436,0.0,-243.272444229573,243.272444229573
206,27.628385543823242,24.925344467163086,39.52977752685547,2.0,0.125,-1.0013437271118164,1.0013437271118164,1.0013437271118164,-244.27378795668483,244.27378795668483
207,26.250246047973633,22.363306045532227,36.67192840576172,2.0,0.0,-0.1957930475473404,0.1957930475473404,0.1957930475473404,-244.46958100423217,244.46958100423217
208,26.965791702270508,24.705005645751953,38.754886627197266,3.0,0.0,0.0,-0.24827715754508972,0.0,-244.46958100423217,244.46958100423217
209,25.321144104003906,23.752260208129883,36.635887145996094,2.0,0.0,-0.1961147040128708,0.1961147040128708,0.1961147040128708,-244.66569570824504,244.66569570824504
210,25.79792022705078,25.256189346313477,33.438743591308594,2.0,0.0,-0.3991195857524872,0.3991195857524872,0.3991195857524872,-245.06481529399753,245.06481529399753
211,24.2825870513916,26.783615112304688,33.04480743408203,2.0,0.25,-2.0060906410217285,2.0060906410217285,2.0060906410217285,-247.07090593501925,247.07090593501925
212,23.50697135925293,27.9431095123291,27.585704803466797,3.0,0.125,-1.124459981918335,1.124459981918335,1.124459981918335,-248.1953659169376,248.1953659169376
213,23.8865966796875,30.79379653930664,27.507566452026367,3.0,0.125,-1.1490321159362793,1.1490321159362793,1.1490321159362793,-249.34439803287387,249.34439803287387
214,23.444665908813477,32.67572784423828,28.647165298461914,3.0,0.375,-2.0236334800720215,2.0236334800720215,2.0236334800720215,-251.3680315129459,251.3680315129459
215,24.1303653717041,35.46098327636719,27.13218116760254,3.0,0.0,-0.3938917815685272,0.3938917815685272,0.3938917815685272,-251.76192329451442,251.76192329451442
216,25.55376434326172,35.9622802734375,24.644258499145508,3.0,0.0,-0.3568393290042877,0.3568393290042877,0.3568393290042877,-252.1187626235187,252.1187626235187
217,26.093793869018555,37.5867919921875,27.566322326660156,3.0,0.0,-0.34507817029953003,0.34507817029953003,0.34507817029953003,-252.46384079381824,252.46384079381824
218,29.4560604095459,36.307064056396484,26.895055770874023,3.0,0.0,-0.5692089200019836,0.5692089200019836,0.5692089200019836,-253.03304971382022,253.03304971382022
219,32.099308013916016,38.251487731933594,23.491233825683594,3.0,0.0,-0.35007867217063904,0.35007867217063904,0.35007867217063904,-253.38312838599086,253.38312838599086
220,34.26332473754883,36.18519592285156,25.834125518798828,3.0,0.0,-0.34860697388648987,0.34860697388648987,0.34860697388648987,-253.73173535987735,253.73173535987735
221,34.20466613769531,36.38180923461914,23.86279296875,3.0,0.0,-1.7313987016677856,1.7313987016677856,1.7313987016677856,-255.46313406154513,255.46313406154513
222,37.19379806518555,33.9276008605957,27.638397216796875,3.0,0.0,-0.30128347873687744,0.30128347873687744,0.30128347873687744,-255.764417540282,255.764417540282
223,37.355411529541016,30.2370662689209,29.307117462158203,3.0,0.375,-1.5986249446868896,1.5986249446868896,1.5986249446868896,-257.3630424849689,257.3630424849689
224,38.509578704833984,29.429290771484375,27.931522369384766,2.0,0.25,-0.6360551714897156,0.6360551714897156,0.6360551714897156,-257.9990976564586,257.9990976564586
225,38.67841339111328,26.95655632019043,30.981674194335938,2.0,0.0,0.0,-0.7491872310638428,0.0,-257.9990976564586,257.9990976564586
226,37.50292205810547,27.586454391479492,31.602842330932617,1.0,1.0,-3.145773410797119,3.145773410797119,3.145773410797119,-261.14487106725574,261.14487106725574
227,35.51934051513672,25.398162841796875,35.172447204589844,1.0,0.75,-1.9026461839675903,1.9026461839675903,1.9026461839675903,-263.0475172512233,263.0475172512233
228,34.63434982299805,24.477705001831055,35.54645538330078,2.0,0.125,0.0,-0.47993817925453186,0.0,-263.0475172512233,263.0475172512233
229,32.2296028137207,25.733156204223633,35.91977310180664,2.0,0.125,0.0,-0.4902825355529785,0.0,-263.0475172512233,263.0475172512233
230,29.264551162719727,26.88284683227539,38.580257415771484,3.0,0.0,0.0,-1.0160142183303833,0.0,-263.0475172512233,263.0475172512233
231,27.764028549194336,26.735267639160156,38.49380111694336,2.0,0.0,0.0,-0.6432213187217712,0.0,-263.0475172512233,263.0475172512233
232,28.089048385620117,24.105920791625977,35.64225769042969,2.0,0.875,-7.7090301513671875,7.7090301513671875,7.7090301513671875,-270.7565474025905,270.7565474025905
233,25.812458038330078,26.286367416381836,35.706268310546875,2.0,0.25,-1.1071789264678955,1.1071789264678955,1.1071789264678955,-271.8637263290584,271.8637263290584
234,25.43125343322754,25.85668182373047,33.39452362060547,2.0,0.0,-1.3207228183746338,1.3207228183746338,1.3207228183746338,-273.18444914743304,273.18444914743304
235,25.98784637451172,26.73241424560547,30.820884704589844,2.0,0.0,-0.8556849360466003,0.8556849360466003,0.8556849360466003,-274.04013408347964,274.04013408347964
236,24.860553741455078,30.279109954833984,29.0026798248291,2.0,0.375,-2.7087368965148926,2.7087368965148926,2.7087368965148926,-276.74887097999454,276.74887097999454
237,24.53089141845703,29.69525146484375,27.036619186401367,2.0,0.125,-1.1212693452835083,1.1212693452835083,1.1212693452835083,-277.87014032527804,277.87014032527804
238,25.457651138305664,32.78838348388672,25.57258415222168,2.0,0.0,-1.028313398361206,1.028313398361206,1.028313398361206,-278.89845372363925,278.89845372363925
239,25.779571533203125,35.31524658203125,25.726491928100586,2.0,0.25,-1.383483648300171,1.383483648300171,1.383483648300171,-280.2819373719394,280.2819373719394
240,26.22944450378418,36.893436431884766,23.91522789001465,3.0,0.0,-0.35421058535575867,0.35421058535575867,0.35421058535575867,-280.6361479572952,280.6361479572952
241,27.66854476928711,36.46080780029297,26.275959014892578,3.0,0.0,-0.3527388870716095,0.3527388870716095,0.3527388870716095,-280.9888868443668,280.9888868443668
242,28.90719985961914,36.60688781738281,24.93869972229004,3.0,0.0,-0.3514370918273926,0.3514370918273926,0.3514370918273926,-281.3403239361942,281.3403239361942
243,31.430118560791016,35.55354309082031,24.199045181274414,3.0,0.0,-0.35007867217063904,0.35007867217063904,0.35007867217063904,-281.6904026083648,281.6904026083648
244,33.38908386230469,36.47807693481445,26.39535903930664,3.0,0.0,-0.3357362449169159,0.3357362449169159,0.3357362449169159,-282.02613885328174,282.02613885328174
245,34.96939468383789,35.987548828125,25.248558044433594,2.0,0.125,-0.8605968952178955,0.8605968952178955,0.8605968952178955,-282.88673574849963,282.88673574849963
246,37.288490295410156,34.22803497314453,26.828834533691406,2.0,0.125,-0.8499372005462646,0.8499372005462646,0.8499372005462646,-283.7366729490459,283.7366729490459
247,37.68798065185547,32.12437438964844,26.44066047668457,1.0,0.875,-4.7310261726379395,4.7310261726379395,4.7310261726379395,-288.46769912168384,288.46769912168384
248,38.21443557739258,29.28067970275879,30.253633499145508,1.0,0.5,-2.8542895317077637,2.8542895317077637,2.8542895317077637,-291.3219886533916,291.3219886533916
249,36.147186279296875,26.885059356689453,29.656309127807617,1.0,0.125,-0.3520084023475647,0.3520084023475647,0.3520084023475647,-291.67399705573916,291.67399705573916
250,36.05131530761719,28.49228858947754,32.388545989990234,1.0,0.0,0.0,-0.5522568821907043,0.0,-291.67399705573916,291.67399705573916
251,35.77361297607422,24.844263076782227,32.8249397277832,1.0,0.125,0.0,-0.3326014578342438,0.0,-291.67399705573916,291.67399705573916
252,34.12998580932617,26.781024932861328,35.76026916503906,1.0,0.75,-1.9819295406341553,1.9819295406341553,1.9819295406341553,-293.6559265963733,293.6559265963733
253,30.441421508789062,24.636428833007812,37.24217224121094,1.0,0.125,0.0,-0.49112480878829956,0.0,-293.6559265963733,293.6559265963733
254,28.736507415771484,24.207366943359375,37.0313606262207,1.0,0.75,-8.285543441772461,8.285543441772461,8.285543441772461,-301.9414700381458,301.9414700381458
255,28.33767318725586,26.373538970947266,36.96403121948242,1.0,0.0,0.0,-0.8221708536148071,0.0,-301.9414700381458,301.9414700381458
256,27.56908416748047,24.575916290283203,34.923641204833984,1.0,0.125,-0.7068634033203125,0.7068634033203125,0.7068634033203125,-302.6483334414661,302.6483334414661
257,27.223222732543945,26.015932083129883,37.55045700073242,1.0,0.0,-0.5760786533355713,0.5760786533355713,0.5760786533355713,-303.22441209480166,303.22441209480166
258,26.522214889526367,26.780956268310547,33.242366790771484,2.0,0.0,-0.836626410484314,0.836626410484314,0.836626410484314,-304.061038505286,304.061038505286
259,24.55881690979004,26.351743698120117,29.847415924072266,2.0,0.625,-3.0866925716400146,3.0866925716400146,3.0866925716400146,-307.147731076926,307.147731076926
260,25.454973220825195,28.386943817138672,27.919477462768555,2.0,0.375,-1.9880791902542114,1.9880791902542114,1.9880791902542114,-309.1358102671802,309.1358102671802
261,25.164159774780273,32.36463928222656,28.268461227416992,2.0,0.125,-0.8773664236068726,0.8773664236068726,0.8773664236068726,-310.0131766907871,310.0131766907871
262,25.375463485717773,31.3378963470459,26.95974349975586,3.0,0.0,-0.3604939579963684,0.3604939579963684,0.3604939579963684,-310.37367064878345,310.37367064878345
263,24.975845336914062,35.70203399658203,27.775503158569336,3.0,0.0,-0.8147399425506592,0.8147399425506592,0.8147399425506592,-311.1884105913341,311.1884105913341
264,26.03349494934082,36.42177200317383,26.536502838134766,3.0,0.0,-0.35421058535575867,0.35421058535575867,0.35421058535575867,-311.54262117668986,311.54262117668986
265,27.9609317779541,34.9607048034668,24.41016387939453,3.0,0.0,-0.3527388870716095,0.3527388870716095,0.3527388870716095,-311.8953600637615,311.8953600637615
266,30.331897735595703,36.7189826965332,25.342750549316406,3.0,0.0,-0.3514370918273926,0.3514370918273926,0.3514370918273926,-312.24679715558887,312.24679715558887
267,30.363985061645508,38.499595642089844,25.076152801513672,3.0,0.125,-0.8637810945510864,0.8637810945510864,0.8637810945510864,-313.11057825013995,313.11057825013995
268,32.62542724609375,37.85898971557617,24.851680755615234,3.0,0.0,-0.34860697388648987,0.34860697388648987,0.34860697388648987,-313.45918522402644,313.45918522402644
269,33.577091217041016,34.500877380371094,25.528648376464844,3.0,0.125,-0.8605968952178955,0.8605968952178955,0.8605968952178955,-314.31978211924434,314.31978211924434
270,36.17150115966797,33.56052017211914,24.595848083496094,2.0,0.375,-1.8761193752288818,1.8761193752288818,1.8761193752288818,-316.1959014944732,316.1959014944732
271,36.898231506347656,30.86520767211914,27.2150821685791,2.0,0.125,-0.6240788698196411,0.6240788698196411,0.6240788698196411,-316.81998036429286,316.81998036429286
272,37.09534454345703,29.54567527770996,28.594188690185547,1.0,0.625,-2.2640750408172607,2.2640750408172607,2.2640750408172607,-319.0840554051101,319.0840554051101
273,36.3253288269043,28.520824432373047,29.052902221679688,1.0,0.625,-2.081472635269165,2.081472635269165,2.081472635269165,-321.1655280403793,321.1655280403793
274,36.95887756347656,27.175886154174805,30.10638999938965,1.0,0.125,-0.5311318635940552,0.5311318635940552,0.5311318635940552,-321.69665990397334,321.69665990397334
275,36.303890228271484,27.384790420532227,32.2960319519043,1.0,0.125,-0.5217568874359131,0.5217568874359131,0.5217568874359131,-322.21841679140925,322.21841679140925
276,34.5208740234375,26.2593994140625,35.33583450317383,1.0,0.75,-1.943941593170166,1.943941593170166,1.943941593170166,-324.1623583845794,324.1623583845794
277,30.11655044555664,24.34908676147461,33.72332000732422,1.0,0.125,0.0,-0.510084331035614,0.0,-324.1623583845794,324.1623583845794
278,29.3632755279541,25.640750885009766,35.21147918701172,1.0,0.0,0.0,-1.038109540939331,0.0,-324.1623583845794,324.1623583845794
279,27.903335571289062,25.4920654296875,38.594215393066406,1.0,0.125,-1.699247121810913,1.699247121810913,1.699247121810913,-325.86160550639033,325.86160550639033
280,28.257183074951172,24.386917114257812,36.46304702758789,1.0,0.0,-5.212719917297363,5.212719917297363,5.212719917297363,-331.0743254236877,331.0743254236877
281,26.207626342773438,24.064233779907227,35.015403747558594,3.0,0.0,-0.9082015156745911,0.9082015156745911,0.9082015156745911,-331.9825269393623,331.9825269393623
282,24.8118953704834,25.860532760620117,34.617713928222656,2.0,0.25,-2.3321585655212402,2.3321585655212402,2.3321585655212402,-334.3146855048835,334.3146855048835
283,24.861238479614258,26.647911071777344,31.765657424926758,2.0,0.0,-1.331661581993103,1.331661581993103,1.331661581993103,-335.64634708687663,335.64634708687663
284,23.72772216796875,29.614519119262695,30.79660987854004,2.0,0.75,-4.227998733520508,4.227998733520508,4.227998733520508,-339.87434582039714,339.87434582039714
285,23.581802368164062,30.828079223632812,30.337923049926758,3.0,0.125,-1.1961658000946045,1.1961658000946045,1.1961658000946045,-341.07051162049174,341.07051162049174
286,24.19156265258789,32.61124038696289,29.05608367919922,2.0,0.25,-1.6161417961120605,1.6161417961120605,1.6161417961120605,-342.6866534166038,342.6866534166038
287,23.629413604736328,32.91025161743164,26.4642333984375,3.0,0.125,-0.8697812557220459,0.8697812557220459,0.8697812557220459,-343.55643467232585,343.55643467232585
288,25.06246566772461,35.095821380615234,27.095741271972656,3.0,0.0,-0.35421058535575867,0.35421058535575867,0.35421058535575867,-343.9106452576816,343.9106452576816
289,27.006818771362305,36.87406539916992,24.331357955932617,3.0,0.0,-0.3527388870716095,0.3527388870716095,0.3527388870716095,-344.2633841447532,344.2633841447532
290,28.613006591796875,37.086891174316406,22.68196678161621,3.0,0.0,-0.3514370918273926,0.3514370918273926,0.3514370918273926,-344.6148212365806,344.6148212365806
291,31.067455291748047,37.94198226928711,21.659236907958984,3.0,0.0,-0.35007867217063904,0.35007867217063904,0.35007867217063904,-344.96489990875125,344.96489990875125
292,30.954008102416992,37.604469299316406,23.635887145996094,3.0,0.0,-0.34860697388648987,0.34860697388648987,0.34860697388648987,-345.31350688263774,345.31350688263774
293,33.35296630859375,34.67236328125,22.449853897094727,3.0,0.0,-0.3487769067287445,0.3487769067287445,0.3487769067287445,-345.6622837893665,345.6622837893665
294,33.90811538696289,33.22267150878906,24.182132720947266,2.0,0.625,-2.877166271209717,2.877166271209717,2.877166271209717,-348.5394500605762,348.5394500605762
295,34.6225471496582,32.19516372680664,24.888090133666992,1.0,0.0,-0.052045077085494995,0.052045077085494995,0.052045077085494995,-348.5914951376617,348.5914951376617
296,36.96888732910156,29.673603057861328,30.87013053894043,1.0,0.0,0.0,-0.30276864767074585,0.0,-348.5914951376617,348.5914951376617
297,37.11147689819336,28.515974044799805,31.649662017822266,1.0,0.0,0.0,-0.6869267225265503,0.0,-348.5914951376617,348.5914951376617
298,36.57633972167969,28.67197036743164,34.78661346435547,2.0,0.5,-1.1069529056549072,1.1069529056549072,1.1069529056549072,-349.6984480433166,349.6984480433166
299,36.81278991699219,27.19490623474121,32.976470947265625,2.0,0.125,0.0,-0.4631163775920868,0.0,-349.6984480433166,349.6984480433166
300,34.92377471923828,25.139907836914062,35.36795425415039,2.0,0.125,0.0,-0.5661308765411377,0.0,-349.6984480433166,349.6984480433166
301,32.256744384765625,26.040512084960938,34.727020263671875,2.0,0.125,0.0,-0.6462252736091614,0.0,-349.6984480433166,349.6984480433166
302,31.44680404663086,23.34161949157715,33.78587341308594,2.0,0.0,0.0,-1.032222032546997,0.0,-349.6984480433166,349.6984480433166
303,29.969717025756836,23.84019660949707,35.02837371826172,3.0,0.375,-1.7526756525039673,1.7526756525039673,1.7526756525039673,-351.45112369582057,351.45112369582057
304,28.974132537841797,23.37587547302246,33.41938018798828,3.0,0.375,-2.105342388153076,2.105342388153076,2.105342388153076,-353.55646608397365,353.55646608397365
305,26.51180648803711,21.82066535949707,33.782169342041016,3.0,0.0,0.0,-0.03628847002983093,0.0,-353.55646608397365,353.55646608397365
306,25.940336227416992,24.346364974975586,32.724945068359375,3.0,0.0,-0.43507087230682373,0.43507087230682373,0.43507087230682373,-353.99153695628047,353.99153695628047
307,24.79822540283203,27.09830093383789,31.555715560913086,3.0,0.0,-1.6135226488113403,1.6135226488113403,1.6135226488113403,-355.6050596050918,355.6050596050918
308,24.356290817260742,30.495210647583008,28.028589248657227,3.0,0.125,-1.7375869750976562,1.7375869750976562,1.7375869750976562,-357.34264658018947,357.34264658018947
309,23.79376220703125,31.624013900756836,28.304954528808594,3.0,0.375,-1.9953266382217407,1.9953266382217407,1.9953266382217407,-359.3379732184112,359.3379732184112
310,21.955615997314453,33.08570098876953,29.306377410888672,3.0,0.375,-1.96261727809906,1.96261727809906,1.96261727809906,-361.30059049651027,361.30059049651027
311,23.23699378967285,35.33879089355469,25.826833724975586,3.0,0.0,-0.8293225765228271,0.8293225765228271,0.8293225765228271,-362.1299130730331,362.1299130730331
312,24.062456130981445,36.37153244018555,25.797014236450195,3.0,0.0,-0.35421058535575867,0.35421058535575867,0.35421058535575867,-362.48412365838885,362.48412365838885
313,26.04655647277832,36.062232971191406,25.11435890197754,3.0,0.0,-0.3527388870716095,0.3527388870716095,0.3527388870716095,-362.83686254546046,362.83686254546046
314,29.8242244720459,34.48963928222656,22.718568801879883,3.0,0.0,-0.3514370918273926,0.3514370918273926,0.3514370918273926,-363.18829963728786,363.18829963728786
315,31.608627319335938,34.65492248535156,22.656871795654297,3.0,0.0,-0.35007867217063904,0.35007867217063904,0.35007867217063904,-363.5383783094585,363.5383783094585
316,33.35487365722656,36.096900939941406,24.5083065032959,3.0,0.0,-0.34860697388648987,0.34860697388648987,0.34860697388648987,-363.886985283345,363.886985283345
317,33.57337188720703,32.744415283203125,22.041866302490234,3.0,0.0,-0.3468944728374481,0.3468944728374481,0.3468944728374481,-364.23387975618243,364.23387975618243
318,34.2442626953125,33.84056091308594,24.944713592529297,3.0,0.125,-1.2873382568359375,1.2873382568359375,1.2873382568359375,-365.52121801301837,365.52121801301837
319,36.438079833984375,31.171463012695312,28.592273712158203,3.0,0.0,-2.5825929641723633,2.5825929641723633,2.5825929641723633,-368.10381097719073,368.10381097719073
320,36.37442398071289,28.041976928710938,30.875913619995117,1.0,0.0,0.0,-0.337597131729126,0.0,-368.10381097719073,368.10381097719073
321,35.61927032470703,27.923215866088867,29.67403793334961,1.0,0.625,-1.8491418361663818,1.8491418361663818,1.8491418361663818,-369.9529528133571,369.9529528133571
322,35.97620391845703,26.35024070739746,35.27263259887695,1.0,0.75,-2.0802812576293945,2.0802812576293945,2.0802812576293945,-372.0332340709865,372.0332340709865
323,33.45536422729492,27.864099502563477,35.39927673339844,1.0,0.375,-0.4692583382129669,0.4692583382129669,0.4692583382129669,-372.5024924091995,372.5024924091995
324,32.2285270690918,24.351131439208984,37.74686050415039,1.0,0.125,-1.72744619846344,1.72744619846344,1.72744619846344,-374.2299386076629,374.2299386076629
325,29.226518630981445,25.345447540283203,38.591087341308594,2.0,0.0,-1.071484088897705,1.071484088897705,1.071484088897705,-375.3014226965606,375.3014226965606
326,28.256071090698242,25.609331130981445,38.319950103759766,2.0,0.0,0.0,-1.0266070365905762,0.0,-375.3014226965606,375.3014226965606
327,28.330259323120117,23.934953689575195,35.727542877197266,3.0,0.375,-0.7856828570365906,0.7856828570365906,0.7856828570365906,-376.0871055535972,376.0871055535972
328,28.026199340820312,23.451623916625977,37.87612533569336,3.0,0.625,-2.0931880474090576,2.0931880474090576,2.0931880474090576,-378.18029360100627,378.18029360100627
329,26.110883712768555,24.02591323852539,33.52609634399414,2.0,0.125,-0.40933847427368164,0.40933847427368164,0.40933847427368164,-378.58963207527995,378.58963207527995
330,24.93121337890625,24.152706146240234,32.95121383666992,3.0,0.0,-0.42546793818473816,0.42546793818473816,0.42546793818473816,-379.0151000134647,379.0151000134647
331,25.10089874267578,25.980270385742188,32.31568145751953,3.0,0.0,-0.7432829141616821,0.7432829141616821,0.7432829141616821,-379.75838292762637,379.75838292762637
332,25.10936737060547,30.090473175048828,29.766878128051758,3.0,0.0,-0.6107575297355652,0.6107575297355652,0.6107575297355652,-380.36914045736194,380.36914045736194
333,23.369375228881836,31.923471450805664,27.64867401123047,3.0,0.375,-2.0858817100524902,2.0858817100524902,2.0858817100524902,-382.4550221674144,382.4550221674144
334,23.321882247924805,32.18541717529297,27.0428466796875,3.0,0.125,-1.1003168821334839,1.1003168821334839,1.1003168821334839,-383.5553390495479,383.5553390495479
335,23.967796325683594,34.823184967041016,28.53493881225586,3.0,0.0,-0.3560788035392761,0.3560788035392761,0.3560788035392761,-383.9114178530872,383.9114178530872
336,25.4086856842041,34.53093338012695,26.051069259643555,3.0,0.0,-0.35421058535575867,0.35421058535575867,0.35421058535575867,-384.26562843844295,384.26562843844295
337,27.647546768188477,38.111724853515625,25.25528335571289,3.0,0.0,-0.3527388870716095,0.3527388870716095,0.3527388870716095,-384.61836732551455,384.61836732551455
338,28.92804527282715,35.55936050415039,26.37887191772461,3.0,0.0,-0.3514370918273926,0.3514370918273926,0.3514370918273926,-384.96980441734195,384.96980441734195
339,32.25209426879883,37.11543655395508,26.032384872436523,3.0,0.0,-0.35007867217063904,0.35007867217063904,0.35007867217063904,-385.3198830895126,385.3198830895126
340,32.8011474609375,35.33439254760742,24.1025390625,3.0,0.0,-1.412024736404419,1.412024736404419,1.412024736404419,-386.731907825917,386.731907825917
341,34.6102294921875,34.412899017333984,25.471643447875977,3.0,0.125,-0.8587145209312439,0.8587145209312439,0.8587145209312439,-387.59062234684825,387.59062234684825
342,35.6395378112793,34.414093017578125,25.970428466796875,1.0,0.0,-0.3177548944950104,0.3177548944950104,0.3177548944950104,-387.90837724134326,387.90837724134326
343,37.010501861572266,32.74624252319336,25.006242752075195,1.0,0.0,-0.10976297408342361,0.10976297408342361,0.10976297408342361,-388.0181402154267,388.0181402154267
344,36.41836166381836,30.729219436645508,28.296228408813477,1.0,0.625,-3.2380776405334473,3.2380776405334473,3.2380776405334473,-391.25621785596013,391.25621785596013
345,36.109039306640625,29.11318016052246,32.782196044921875,1.0,0.0,0.0,-0.6684800982475281,0.0,-391.25621785596013,391.25621785596013
346,36.64678192138672,27.742237091064453,30.879121780395508,1.0,0.125,0.0,-0.35208696126937866,0.0,-391.25621785596013,391.25621785596013
347,34.82524490356445,26.946657180786133,33.30000305175781,1.0,0.125,0.0,-0.5674103498458862,0.0,-391.25621785596013,391.25621785596013
348,34.78394317626953,26.734159469604492,37.197776794433594,2.0,0.125,0.0,-0.5619137287139893,0.0,-391.25621785596013,391.25621785596013
349,30.899242401123047,25.772262573242188,35.39710235595703,2.0,0.0,0.0,-1.0898463726043701,0.0,-391.25621785596013,391.25621785596013
350,30.035785675048828,26.64506721496582,38.622127532958984,3.0,0.0,0.0,-0.026807889342308044,0.0,-391.25621785596013,391.25621785596013
351,29.323753356933594,26.170764923095703,38.14372253417969,2.0,0.0,0.0,-0.7100706696510315,0.0,-391.25621785596013,391.25621785596013
352,27.358198165893555,23.913894653320312,35.54197311401367,2.0,0.0,0.0,-0.4796273708343506,0.0,-391.25621785596013,391.25621785596013
353,27.219423294067383,23.267887115478516,36.074031829833984,2.0,0.0,-1.1732442378997803,1.1732442378997803,1.1732442378997803,-392.4294620938599,392.4294620938599
354,25.56380271911621,25.73752784729004,33.413658142089844,2.0,0.0,-0.5882323384284973,0.5882323384284973,0.5882323384284973,-393.0176944322884,393.0176944322884
355,25.484928131103516,25.869028091430664,29.461809158325195,3.0,0.0,-0.5922967791557312,0.5922967791557312,0.5922967791557312,-393.60999121144414,393.60999121144414
356,24.359127044677734,29.918094635009766,27.841827392578125,3.0,0.125,-1.124459981918335,1.124459981918335,1.124459981918335,-394.7344511933625,394.7344511933625
357,24.37445640563965,30.32799530029297,26.74305534362793,3.0,0.0,-2.3350934982299805,2.3350934982299805,2.3350934982299805,-397.06954469159245,397.06954469159245
358,24.344635009765625,33.8463249206543,28.858272552490234,3.0,0.375,-1.9626173973083496,1.9626173973083496,1.9626173973083496,-399.0321620889008,399.0321620889008
359,24.46330451965332,34.97890090942383,28.161174774169922,3.0,0.0,-0.3560788035392761,0.3560788035392761,0.3560788035392761,-399.3882408924401,399.3882408924401
360,25.39693832397461,36.18588638305664,25.67375373840332,3.0,0.0,-0.35421058535575867,0.35421058535575867,0.35421058535575867,-399.74245147779584,399.74245147779584
